axion_Eta	axion_Phi	axion_pT	axion_Px	axion_Py	axion_Pz	axion_E	b1_Eta	b1_Phi	b1_pT	b1_Px	b1_Py	b1_Pz	b1_E	b2_Eta	b2_Phi	b2_pT	b2_Px	b2_Py	b2_Pz	b2_E	genphoton_Eta	genphoton_Phi	genphoton_pT	genphoton_Px	genphoton_Py	genphoton_Pz	genphoton_E	jet1_Eta	jet1_Phi	jet1_pT	jet1_Px	jet1_Py	jet1_Pz	jet1_E	jet2_Eta	jet2_Phi	jet2_pT	jet2_Px	jet2_Py	jet2_Pz	jet2_E	isophoton_Eta	isophoton_Phi	isophoton_pT	isophoton_Px	isophoton_Py	isophoton_Pz	isophoton_E	deltaEta_b1_jet1	deltaPhi_b1_jet1	deltaEta_b1_jet2	deltaPhi_b1_jet2	deltaEta_b2_jet1	deltaPhi_b2_jet1	deltaEta_b2_jet2	deltaPhi_b2_jet2	deltaEta_jet1_jet2	deltaPhi_jet1_jet2	deltaR_b1_jet1	deltaR_b1_jet2	deltaR_b2_jet1	deltaR_b2_jet2	deltaR_jet1_jet2	deltaEta_b1_b2	deltaPhi_b1_b2	deltaR_b1_b2	invmass
-2.10603	-2.18964	42.0946	-24.4187	-34.2882	-170.353	181.173	-1.71728	-1.53051	35.0523	1.41164	-35.0239	-94.463	100.866	-1.79828	3.11312	25.8408	-25.8303	0.735669	-75.8899	80.3064	-2.41739	0.897748	52.8096	32.92	41.2931	-293.816	298.525	-1.68498	-1.54237	31.4571	0.894112	-31.4444	-81.897	87.7307	-1.82385	2.98133	23.2814	-22.9831	3.71522	-70.2435	74.0012	-2.41034	0.904799	55.2312	34.1243	43.4284	-305.096	310.054	-0.0322999999999999	0.0118599999999999	0.10657	1.7713453071795868	-0.1133000000000001	1.627695307179586	0.0255699999999998	0.13179	0.13887	1.7594853071795864	0.0344085687002525	1.77454821353694	1.631633814008047	0.1342476405751699	1.764957059840506	0.0810000000000001	1.6395553071795863	1.641554935206479	114.56615670875163
-2.24186	-2.54736	44.2871	-36.6953	-24.7952	-206.036	215.492	-2.09779	-1.80725	31.3657	-7.34751	-30.493	-125.862	129.796	-1.71271	2.94983	29.8958	-29.3478	5.69771	-80.1746	85.6961	-1.38869	0.575962	26.0912	21.8819	14.2103	-49.0541	55.5613	-2.15536	-1.77386	28.0812	-5.66327	-27.5042	-119.558	122.811	-1.71074	2.97065	25.7353	-25.3602	4.37782	-68.8719	73.5231	-1.38927	0.578358	24.6742	20.6612	13.4881	-46.4204	52.5706	0.0575700000000001	0.03339	-0.3870499999999999	1.5052853071795864	0.44265	1.5594953071795867	-0.00197	0.02082	-0.44462	1.5386753071795862	0.0665522125853079	1.5542495161687335	1.6210998228410098	0.0209129935685927	1.6016268745635465	-0.3850799999999998	1.526105307179586	1.5739390124784691	81.23184837912211
-1.34747	2.49493	53.9618	-43.0669	32.5135	-96.8014	119.613	-1.24594	-3.03414	31.4889	-31.3073	-3.37721	-50.2014	59.446	-1.03746	1.88742	37.7681	-11.7596	35.8907	-46.6	60.1671	-0.511448	-0.908286	36.7839	22.6257	-29.0023	-19.644	41.7006	-1.06332	1.90082	44.7886	-14.5143	42.3717	-57.1204	72.5863	-1.21301	-3.04908	33.8573	-33.7125	-3.1277	-51.9084	61.9742	-0.506839	-0.914537	36.5578	22.306	-28.964	-19.3325	41.3548	-0.18262	1.348225307179586	-0.0329300000000001	0.0149400000000001	0.0258599999999999	0.0133999999999998	0.1755499999999998	1.3466853071795857	0.1496899999999998	1.3332853071795867	1.3605372259954849	0.0361605931920372	0.0291255832559623	1.358079202062006	1.3416619568434387	-0.20848	1.3616253071795867	1.3774931533593566	117.0128333293404
2.8838	1.75312	21.2672	-3.85606	20.9147	189.557	195.984	2.05873	0.475708	22.6622	20.146	10.3785	87.3442	90.3586	2.07001	2.72795	26.2127	-24.002	10.5361	102.213	105.625	0.262362	-1.13984	17.6773	7.38449	-16.061	4.69125	18.2892	2.05207	0.533411	24.6718	21.2443	12.545	94.4377	97.6073	2.1104	2.69391	24.555	-22.1353	10.6292	99.8208	102.797	0.261132	-1.13645	17.4763	7.35439	-15.8535	4.61566	18.0755	0.0066600000000001	0.0577029999999999	-0.0516699999999996	2.218202	0.0179399999999998	2.194539	-0.0403899999999999	0.03404	-0.0583299999999997	2.1604989999999997	0.0580860724184377	2.2188037095930766	2.194612327068496	0.0528211482268229	2.1612862646815203	-0.0112799999999997	2.252242	2.252270246876249	89.92843506673675
-2.65623	0.0261532	28.5328	28.5231	0.746141	-202.187	209.088	-2.33263	-0.990081	24.5502	13.4688	-20.5257	-125.304	127.773	-1.80259	0.954914	26.06	15.0543	21.2718	-76.8831	81.3155	-2.10332	3.01839	38.5871	-38.2946	4.74202	-155.724	160.433	-1.81005	0.866084	25.765	16.691	19.6277	-76.6134	80.8298	-2.3007	-1.04862	25.1333	12.5358	-21.7839	-124.171	126.689	-2.09698	3.01612	40.5302	-40.2116	5.07221	-162.501	167.479	-0.52258	1.856165	-0.03193	0.0585390000000001	0.00746	0.08883	0.49811	2.003534	0.49065	1.914704	1.9283252743313304	0.0666808774762301	0.0891426974014137	2.0645246574589513	1.9765699659045717	-0.5300400000000001	1.944995	2.015923597665596	92.29246559887709
0.726013	2.8334	37.1367	-35.3869	11.2649	29.3935	65.3194	0.286786	2.16203	32.584	-18.1619	27.0529	9.47325	34.2571	0.773168	-2.3997	23.3658	-17.225	-15.788	19.9202	31.0623	0.294469	-0.526243	27.9415	24.161	-14.0347	8.34733	29.1617	0.308629	2.15792	29.5195	-16.3529	24.5761	9.2559	30.9366	0.604245	-2.4664	23.5696	-18.3982	-14.7321	15.1244	28.0049	0.294516	-0.538509	28.2217	24.2276	-14.4737	8.43241	29.4545	-0.021843	0.0041100000000002	-0.317459	1.6547553071795864	0.464539	1.7255653071795862	0.1689229999999999	0.0666999999999999	-0.295616	1.6588653071795862	0.0222263075880813	1.684931851239096	1.7870008706944662	0.1816146192601244	1.684999384812951	-0.486382	1.7214553071795855	1.7888476247407883	81.27115542500857
0.737296	-2.18735	40.4216	-23.3729	-32.979	32.5772	68.6376	-0.232499	-2.75295	22.1505	-20.4986	-8.39348	-5.19649	23.2322	1.20911	-1.68718	24.7529	-2.87431	-24.5855	37.7737	45.4054	0.00835236	0.837081	37.3591	25.0169	27.7463	0.31204	37.3604	1.12475	-1.72067	24.521	-3.66138	-24.2461	33.774	41.7368	-0.240934	-3.10994	24.2009	-24.1888	-0.765876	-5.8874	24.9067	0.0106943	0.827181	37.3992	25.3175	27.5268	0.399967	37.4013	-1.357249	1.03228	0.0084349999999999	0.3569900000000001	0.0843599999999999	0.03349	1.450044	1.42276	1.365684	1.38927	1.7052058076376	0.3570896376611902	0.0907644737769134	2.031470802038759	1.9481180458986564	-1.441609	1.06577	1.7927917340787245	100.06223926467534
0.289834	-2.41776	33.8846	-25.3888	-22.4405	9.95901	57.2043	0.415327	3.11874	30.0218	-30.014	0.686078	12.8304	32.9851	-0.121451	-1.37341	23.5846	4.62517	-23.1266	-2.87143	24.2191	0.116792	0.612842	33.6026	27.4875	19.328	3.93345	33.832	-0.08317	-1.35376	29.0671	6.25927	-28.3851	-2.42029	29.1677	0.406226	3.13276	28.9263	-28.9252	0.25536	12.0765	31.346	0.104798	0.61502	32.329	26.4051	18.653	3.39421	32.5067	0.4984969999999999	1.810685307179586	0.009101	0.0140200000000003	-0.038281	0.0196499999999999	-0.527677	1.7770153071795862	-0.4893959999999999	1.7966653071795855	1.8780523263863105	0.0167149215074439	0.0430297276426425	1.8537061305070872	1.86212638422818	0.536778	1.7910353071795866	1.8697427878849744	91.5351919245658
1.72462	0.801078	29.5889	20.5919	21.248	80.3659	96.7505	1.8071	0.174235	24.686	24.3122	4.27944	73.1769	77.3715	0.402852	1.78663	17.3716	-3.72038	16.9685	7.18901	19.3789	1.67187	-2.62603	35.9455	-31.2732	-17.722	92.2759	99.0299	0.284261	1.84238	26.9038	-7.21709	25.9177	7.75112	27.9981	1.84834	0.186458	25.3134	24.8747	4.69258	78.3673	82.3541	1.67158	-2.61847	38.808	-33.6178	-19.3881	99.5934	106.887	1.5228389999999998	1.668145	-0.0412400000000001	0.012223	0.118591	0.0557499999999999	-1.445488	1.600172	-1.564079	1.655922	2.2587045758456323	0.0430132459714448	0.1310415498267629	2.1563826162645627	2.2778105251150715	1.404248	1.612395	2.138160443355222	111.01047220933306
-2.15188	-0.23816	26.7481	25.9931	-6.31026	-113.476	124.967	-1.45716	-1.10603	28.1875	12.634	-25.1975	-57.2324	63.9701	-1.62136	0.955183	23.1343	13.3591	18.8873	-56.2432	60.9966	-0.826095	-3.11822	37.17	-37.1598	-0.868714	-34.3195	50.5908	-1.51464	-1.12769	32.8762	14.0955	-29.7012	-71.1424	78.3715	-1.61548	0.997048	24.5807	13.342	20.6447	-59.3809	64.2675	-0.817954	-3.12144	36.8394	-36.832	-0.742356	-33.6072	49.8657	0.0574799999999999	0.02166	0.15832	2.103078	-0.1067199999999999	2.082873	-0.0058799999999998	0.041865	0.10084	2.124738	0.0614256135500492	2.1090287566754515	2.085605210131822	0.0422759106939164	2.127129585672674	0.1641999999999999	2.061213	2.067742892955746	99.67429098158294
-0.935247	-1.075	42.5193	20.2277	-37.3996	-45.8221	77.0251	-0.772173	-0.913686	49.5343	30.2571	-39.2193	-42.165	65.2198	-0.351498	2.96211	10.1931	-10.0294	1.81971	-3.65711	11.8053	0.57005	0.247659	34.6473	33.5902	8.49326	20.8379	40.4308	-0.197722	2.69338	64.0241	-57.7	27.7452	-12.7416	65.2797	-0.776923	-0.917826	62.3676	37.8913	-49.5375	-53.4787	82.1565	0.5614	0.252817	33.9997	32.9189	8.50444	20.106	39.4998	-0.574451	2.6761193071795866	0.00475	0.00414	-0.1537759999999999	0.2687300000000001	0.425425	2.4032493071795864	0.5792010000000001	2.671979307179586	2.7370802870322146	0.0063009602442802	0.3096172977661294	2.4406133784530812	2.7340349698562565	-0.420675	2.407389307179586	2.4438679857855674	180.1946027607109
1.51136	-0.326184	13.3789	12.6735	-4.28701	28.8468	55.1029	0.583657	-0.551478	29.3449	24.9945	-15.3752	18.1165	34.8055	0.608999	2.40881	16.5758	-12.3211	11.0882	10.7303	20.2974	-1.46858	1.98812	16.2836	-6.60008	14.8861	-33.4859	37.2352	0.497001	-0.549009	30.148	25.7176	-15.7325	15.6081	33.9488	0.673725	2.41995	24.2409	-18.1981	16.014	17.5955	29.9537	-1.46213	1.97621	17.7898	-7.01636	16.3478	-36.3214	40.444	0.0866559999999999	0.002469	-0.090068	2.971428	0.1119979999999999	2.957819	-0.064726	0.0111400000000001	-0.176724	2.968959	0.0866911661993307	2.9727927280266275	2.959938646114983	0.0656776573577347	2.9742139996740313	-0.0253419999999999	2.960288	2.960396470053969	102.96448230851452
0.339826	-0.589455	27.1682	22.5834	-15.103	9.41117	53.3952	0.436966	-2.97823	13.1104	-12.9358	-2.13218	5.91284	15.1305	0.0923842	-0.350133	37.8134	35.5192	-12.9709	3.49834	38.2647	0.99096	2.67699	31.0373	-27.7473	13.9069	36.0437	47.5653	0.109275	-0.340592	43.8152	41.2984	-14.6363	4.79745	44.0771	0.302034	-3.1173	23.7553	-23.7483	-0.577055	7.2845	24.8471	0.978794	2.67055	32.2289	-28.7191	14.6259	36.8293	48.9398	0.327691	2.637638	0.134932	0.1390700000000002	-0.0168907999999999	0.009541	-0.2096498	2.767167	-0.192759	2.776708	2.6579156515068343	0.1937707654007695	0.0193992217792364	2.7750975198232295	2.7833906210492625	0.3445818	2.628097	2.650590586699545	106.65139687346095
-0.425095	-0.275293	81.8643	78.7817	-22.253	-35.8577	100.063	-0.116404	-0.723944	43.3087	32.4468	-28.6852	-5.05269	43.855	-0.618353	0.137938	46.7792	46.3349	6.4322	-30.805	56.2079	-1.30068	3.0863	19.8779	-19.8476	1.09849	-33.787	39.2007	-0.597556	0.0676297	51.225	51.1079	3.46169	-32.4642	60.6459	-0.100818	-0.654016	38.8942	30.8682	-23.6624	-3.92787	39.092	-1.29228	3.08278	18.5837	-18.5516	1.09225	-31.2804	36.3843	0.4811519999999999	0.7915737	-0.0155859999999999	0.0699279999999999	-0.020797	0.0703083	-0.5175350000000001	0.791954	-0.4967379999999999	0.7216457000000001	0.9263348042882174	0.0716439012058946	0.073319658059009	0.94606216198567	0.8760828482355365	0.5019490000000001	0.861882	0.9973932928012902	97.78491546817176
-0.351148	-3.00894	40.5748	-40.2184	-5.36667	-14.5424	62.2623	-0.619223	2.4723	26.8649	-21.0691	16.6678	-17.719	32.5235	0.108603	-2.28625	29.1927	-19.1493	-22.0345	3.17664	29.7388	-0.468712	0.104148	32.0812	31.9073	3.33515	-15.5935	35.6701	-0.655383	2.69014	35.6147	-32.0466	15.5376	-25.0484	43.5411	0.0749469	-2.29921	25.1781	-16.7606	-18.7887	1.88879	25.2488	-0.46773	0.0938055	32.3689	32.2266	3.03193	-15.698	35.9746	0.03616	0.2178399999999998	-0.6941699	1.511675307179586	0.763986	1.306795307179586	0.0336561	0.01296	-0.7303299000000001	1.2938353071795865	0.2208207671393248	1.6634404360849553	1.5137333262707102	0.0360651447690148	1.4857293040586177	-0.727826	1.5246353071795866	1.6894506521868558	95.8682547743986
0.832673	2.78449	24.2472	-22.7175	8.47577	22.6053	55.8905	0.3303	1.7665	25.6196	-4.98198	25.1305	8.61685	27.4354	0.54723	-2.38761	24.3296	-17.7355	-16.6547	13.9884	28.4551	-0.28903	-0.495697	35.4447	31.1784	-16.8591	-10.3878	36.9355	0.336291	1.8245	43.2471	-10.8547	41.8627	14.8193	45.7157	0.643764	-2.46089	22.8855	-17.7851	-14.4027	15.7718	27.7938	-0.283158	-0.50378	35.1102	30.7483	-16.9491	-10.0751	36.5272	-0.005991	0.058	-0.313464	2.0557953071795865	0.210939	2.071075307179586	-0.096534	0.07328	-0.307473	1.9977953071795864	0.0583085935433192	2.079556208501615	2.0817896602995263	0.1211972423613673	2.021317821402112	-0.21693	2.129075307179586	2.140098196004531	107.57436636964216
-0.871753	0.0750722	33.1562	33.0628	2.48677	-32.7066	64.7549	-0.772243	0.849882	29.6591	19.5771	22.28	-25.2494	39.2337	-0.306534	-0.972712	23.9507	13.4857	-19.7932	-7.45722	25.5212	-0.942913	-2.90196	35.8668	-34.842	-8.51267	-39.0582	53.028	-0.297555	-0.964691	29.9664	17.071	-24.6286	-9.04881	31.3028	-0.766086	0.887296	25.4802	16.0911	19.7565	-21.4862	33.3302	-0.939835	-2.90646	37.3953	-36.3663	-8.71198	-40.5527	55.1627	-0.474688	1.814573	-0.0061569999999999	0.0374139999999999	-0.0089789999999999	0.008021	0.459552	1.860008	0.468531	1.851987	1.8756342579706204	0.0379172262303032	0.0120398871257167	1.9159378384404857	1.9103343021916344	-0.465709	1.822594	1.8811522430460008	95.4083492067623
0.616449	0.801769	50.2064	34.9154	36.0777	32.9475	75.0433	0.962083	1.64989	23.2644	-1.83821	23.1917	25.9985	35.2029	0.177487	0.337214	38.9471	36.7536	12.886	6.94893	39.8403	0.912266	-2.72854	34.0733	-31.2078	-13.6772	35.5784	49.2627	0.880371	1.65771	25.7965	-2.23932	25.6991	25.7599	36.4559	0.225018	0.251672	24.9475	24.1616	6.21252	5.66114	25.5817	0.907767	-2.73857	33.9868	-31.2638	-13.3295	35.2673	48.9784	0.081712	0.0078199999999999	0.7370650000000001	1.398218	-0.7028840000000001	1.320496	-0.0475309999999999	0.085542	0.6553530000000001	1.406038	0.0820853418339718	1.580594315360207	1.4959129665431743	0.097860256105326	1.5512673567290072	0.7845960000000001	1.3126760000000002	1.5292838729915388	86.28243381152156
0.959973	-3.02809	17.2601	-17.1491	-1.95479	19.234	51.891	0.471185	-2.28934	27.9264	-18.3837	-21.022	13.6509	31.4376	0.288198	1.50613	19.1071	1.23466	19.0672	5.58318	20.4535	1.37523	0.563102	32.8166	27.7498	17.5179	60.7636	69.059	0.115928	1.44532	31.9272	3.99576	31.6762	3.70956	32.142	0.48785	-2.33841	27.7232	-19.2515	-19.9488	14.0677	31.0882	1.38094	0.573323	32.2151	27.0641	17.4743	60.0379	68.1349	0.355257	2.5485253071795864	-0.0166649999999999	0.0490699999999999	0.17227	0.06081	-0.199652	2.438645307179586	-0.371922	2.499455307179586	2.5731670714090455	0.0518226506944597	0.1826877363152765	2.446804417057689	2.5269750308762844	0.182987	2.4877153071795863	2.4944361470570104	101.04164351100393
1.78542	-0.895509	33.4002	20.8792	-26.0698	96.7662	111.822	1.17149	-0.0739077	29.1924	29.1127	-2.15557	42.5757	51.836	1.50565	-1.90238	25.2919	-8.23348	-23.9142	54.1905	59.9865	1.78076	2.18928	32.8845	-19.0663	26.793	94.8039	100.345	1.24183	-0.168878	27.0375	26.6529	-4.54439	42.8965	50.7064	1.54436	-1.79804	23.713	-5.34234	-23.1034	53.0167	58.0782	1.78203	2.18814	33.4848	-19.3834	27.3041	96.6644	102.3	-0.07034	0.0949703	-0.37287	1.7241323000000002	0.2638199999999999	1.733502	-0.03871	0.1043399999999998	-0.3025299999999999	1.629162	0.1181823738215221	1.7639909934019762	1.753462339602422	0.1112892613867123	1.6570133442866417	-0.33416	1.8284723	1.858755997291546	86.41032500180924
-2.34491	1.05979	42.5402	20.8046	37.1058	-219.858	228.413	-1.95674	1.79435	32.6364	-7.23532	31.8243	-113.165	117.871	-2.02947	0.186173	28.533	28.0399	5.28143	-106.693	110.543	-1.9335	-2.26578	41.7895	-26.7607	-32.0971	-141.436	147.481	-1.98612	1.75813	35.6653	-6.64242	35.0412	-127.503	132.398	-2.02333	0.302642	31.4004	29.9733	9.35868	-116.673	120.824	-1.93556	-2.26839	42.1528	-27.0779	-32.3054	-142.974	149.058	0.0293800000000001	0.0362199999999999	0.0665900000000001	1.4917079999999998	-0.0433499999999997	1.571957	-0.0061399999999998	0.116469	0.0372099999999999	1.455488	0.0466376757568385	1.4931935525456836	1.572554619830103	0.1166307316319331	1.4559635648751652	0.0727299999999999	1.608177	1.6098207714615314	108.55302526714388
-1.74135	2.39384	32.8251	-24.0679	22.3209	-90.757	106.489	-1.56813	1.6209	28.635	-1.43408	28.5991	-65.7061	71.8286	-0.927637	-2.87101	23.4884	-22.6338	-6.27819	-25.0509	34.6604	-1.641	-0.45122	33.1128	29.7987	-14.4393	-82.228	88.6448	-1.53618	1.62518	26.1895	-1.42347	26.1508	-58.0305	63.6666	-0.947514	-2.94038	26.1522	-25.6246	-5.22664	-28.6574	38.7967	-1.6448	-0.448375	29.3926	26.4872	-12.7418	-73.2895	78.9638	-0.0319499999999999	0.00428	-0.6206160000000001	1.7219053071795862	0.6085430000000001	1.786995307179586	0.0198769999999999	0.0693700000000001	-0.5886660000000001	1.7176253071795855	0.0322353982447866	1.8303338783809977	1.8877703278552884	0.0721615689200284	1.8156994121879773	-0.640493	1.7912753071795864	1.9023402716549744	85.18074027222056
1.45051	-3.02033	26.0127	-25.8216	-3.14668	52.4265	73.8262	0.764254	-2.27989	29.8977	-19.4678	-22.6908	25.1396	39.3441	1.09527	1.88512	20.551	-6.3538	19.5442	27.2869	34.482	1.94235	0.39175	28.5504	26.3875	10.9007	97.525	101.618	0.783495	-2.30224	31.4945	-21.0366	-23.4386	27.279	41.6659	1.13068	1.82569	24.992	-6.30159	24.1845	34.6757	42.7435	1.94071	0.399213	28.4724	26.2336	11.0671	97.0927	101.181	-0.019241	0.0223499999999998	-0.3664259999999999	2.1776053071795864	0.3117749999999999	2.0958253071795863	-0.0354099999999999	0.0594299999999998	-0.3471849999999998	2.155255307179586	0.0294913306074852	2.208219392934656	2.1188882388741996	0.0691794261323406	2.1830398217510307	-0.331016	2.1181753071795866	2.1438839110831855	94.90497372283446
-1.21464	-1.4965	41.6709	3.09303	-41.556	-64.0123	88.654	-0.96979	-0.56312	26.9872	22.8202	-14.4065	-30.4717	40.9747	-0.880971	-2.19916	33.5597	-19.7272	-27.1495	-33.5406	47.6793	-0.397072	1.24447	30.2785	9.70619	28.6806	-12.3412	32.697	-0.932755	-0.508033	34.5139	30.1549	-16.7896	-37.0685	50.6486	-0.879771	-2.13596	27.3962	-14.6721	-23.1362	-27.3342	38.7003	-0.390041	1.25085	30.341	9.54273	28.8013	-12.1366	32.6783	-0.037035	0.055087	-0.090019	1.5728399999999998	0.051784	1.691127	-0.0011999999999999	0.0632000000000001	-0.052984	1.627927	0.0663789785549612	1.5754139411472146	1.6919196531706229	0.0632113913784534	1.6287890046242943	-0.088819	1.63604	1.6384491741769105	91.00737026922104
-2.06712	0.388833	40.7324	37.6918	15.442	-158.357	169.596	-1.37291	-0.360811	28.9736	27.108	-10.2286	-53.5063	61.0285	-2.03893	1.17974	27.7669	10.5839	25.6707	-104.851	108.567	-1.87823	-2.93809	30.5457	-29.9154	-6.17341	-97.5788	102.248	-1.4147	-0.358491	32.958	30.8628	-11.5637	-63.8109	71.8196	-2.02341	1.18451	28.1867	10.6195	26.1097	-104.74	108.466	-1.86839	-2.94876	30.349	-29.7864	-5.8162	-95.9559	100.641	0.0417899999999999	0.0023199999999999	0.6505000000000001	1.545321	-0.6242300000000001	1.538231	-0.0155199999999999	0.0047699999999999	0.6087100000000001	1.5430009999999998	0.0418543486390601	1.6766535846861748	1.6600655716751072	0.016236480529967	1.6587284136051326	0.6660200000000001	1.540551	1.6783563459530877	93.50349649328638
-1.97259	-1.74039	23.9552	-4.04329	-23.6115	-84.4442	98.6363	-1.77075	-0.914866	24.3117	14.8277	-19.2666	-69.3495	73.6376	-0.71658	-2.91529	19.3647	-18.8709	-4.34491	-15.0948	24.9987	0.190087	2.41847	22.988	-17.2351	15.2119	4.3961	23.4046	-0.801098	-2.84251	24.3981	-23.315	-7.18866	-21.7039	32.6547	-1.66617	-0.883481	22.6147	14.3482	-17.48	-57.6998	61.9733	0.189543	2.42355	23.283	-17.5344	15.3181	4.43959	23.7025	-0.969652	1.927644	-0.1045800000000001	0.0313849999999999	0.0845179999999999	0.0727800000000002	0.94959	2.031809	0.865072	1.959029	2.15778506618245	0.109187886805268	0.1115357374297585	2.2427592337522544	2.141528470047737	-1.05417	2.000424	2.26118786673642	87.13634642561219
1.8138	-2.86709	33.1466	-31.9056	-8.98484	98.9533	113.643	1.12676	-1.98413	27.3164	-10.9719	-25.016	37.718	46.8073	1.57918	2.48805	26.367	-20.9337	16.0312	61.2352	66.8361	0.552879	0.413736	28.6819	26.2618	11.531	16.6779	33.1783	1.54883	2.49317	38.1006	-30.3677	23.01	85.6019	93.6982	0.991997	-2.25741	23.0171	-14.591	-17.8014	26.7663	35.3018	0.539516	0.403734	28.7162	26.4074	11.2813	16.2555	32.9979	-0.4220699999999999	1.8058853071795864	0.1347629999999999	0.2732800000000002	0.0303500000000001	0.0051200000000002	0.587183	1.5377253071795869	0.5568329999999999	1.532605307179586	1.8545524601873924	0.3047015335849166	0.0307788385095995	1.646020350976729	1.63062626542198	-0.45242	1.8110053071795864	1.8666612116376735	95.30580186441956
1.44688	0.983099	33.1905	18.4024	27.6218	66.6225	86.9804	0.786623	1.64039	31.8845	-2.2172	31.8073	27.7489	42.529	1.37332	-0.200266	21.0401	20.6196	-4.1855	38.8736	44.4514	0.30222	-1.81631	33.943	-8.24985	-32.9252	10.4152	35.505	0.78737	1.62303	34.6085	-1.80703	34.5613	30.1539	45.9022	1.3545	-0.286821	27.4439	26.3227	-7.764	49.6287	56.7113	0.297532	-1.81866	33.4298	-8.20161	-32.4081	10.0938	34.9205	-0.000747	0.01736	-0.5678770000000001	1.927211	0.5859500000000001	1.823296	0.01882	0.0865549999999999	-0.56713	1.909851	0.0173760642551758	2.009135765858047	1.9151359497738012	0.0885774261592647	1.992276908238661	-0.5866970000000001	1.840656	1.9318974817896009	102.66549687561248
0.54424	-1.91547	45.7699	-15.4653	-43.0779	26.1579	69.3122	0.432423	-2.33354	44.5043	-30.7485	-32.1739	19.85	48.9566	0.329963	-0.619706	18.7743	15.2832	-10.904	6.30783	20.3556	0.861845	1.07644	29.3489	13.9251	25.835	28.5439	40.9404	0.428945	-2.3199	47.6068	-32.4194	-34.8624	21.0527	52.054	0.381113	-0.717467	25.8326	19.4642	-16.9844	10.0852	27.7315	0.860696	1.06469	29.9526	14.5202	26.1977	29.083	41.749	0.0034779999999999	0.01364	0.05131	1.616073	-0.098982	1.7001940000000002	-0.0511499999999999	0.0977609999999999	0.047832	1.602433	0.0140764371912782	1.61688733603458	1.7030728328406863	0.1103337465193673	1.603146724324695	0.10246	1.7138340000000003	1.716894006966068	102.39019649180288
-1.91538	-2.73966	26.6148	-24.4937	-10.4116	-88.3904	102.695	-1.64883	-1.09143	17.1457	7.90785	-15.2132	-42.9379	46.4729	-1.13077	2.99447	32.7554	-32.4016	4.80154	-45.4524	56.2222	-0.86037	0.590193	37.5923	31.2329	20.9209	-36.4839	52.3856	-1.16405	3.07383	36.8218	-36.7373	2.49332	-53.2194	64.7159	-1.57084	-0.796594	25.2107	17.6259	-18.0251	-58.0199	63.2604	-0.853252	0.586799	38.3249	31.9138	21.2204	-36.8156	53.1431	-0.48478	2.1179253071795863	-0.07799	0.2948359999999999	0.0332799999999999	0.0793599999999998	0.4400699999999999	2.492121307179586	0.40679	2.4127613071795864	2.1726986112187174	0.3049765679458012	0.0860556099275345	2.53067781722575	2.446813280477884	-0.51806	2.1972853071795857	2.257531591085114	103.38143836823711
2.26613	0.464883	35.9198	32.1078	16.1035	171.307	180.705	1.45978	-0.0797296	32.3043	32.2016	-2.57288	65.7831	73.4376	2.43256	1.57582	18.6766	-0.0938408	18.6764	105.524	107.267	2.44502	-2.64873	30.412	-26.7924	-14.3895	174.018	176.656	1.48629	-0.0620871	27.1908	27.1384	-1.68711	57.0251	63.1759	2.44215	1.65058	22.3304	-1.77971	22.2594	127.404	129.346	2.43803	-2.63684	32.1144	-28.1096	-15.5301	182.46	185.264	-0.0265099999999998	0.0176425	-0.9823699999999996	1.7303096	0.9462700000000002	1.6379071	-0.0095899999999997	0.0747599999999999	-0.95586	1.7126671	0.0318439618491479	1.9897291596476536	1.8916042348045248	0.0753725792314418	1.9613507934641397	-0.97278	1.6555496	1.920194106453866	89.89762707755872
4.02711	2.79788	5.57646	-5.25029	1.87921	156.365	162.807	2.08437	0.276946	19.6915	18.9412	5.38405	77.9306	80.5173	1.88247	-2.99771	24.444	-24.1915	-3.50484	78.4348	82.2899	0.996258	2.86629	71.187	-68.5064	19.3511	83.2487	109.535	2.25895	0.438419	62.5687	56.6512	26.561	296.219	302.755	1.89539	-2.98489	27.3394	-27.0044	-4.26659	88.9199	93.0279	1.00826	2.87814	69.5648	-67.1645	18.1158	82.6425	108.023	-0.1745800000000001	0.1614729999999999	0.1889799999999999	3.021349307179586	-0.3764799999999999	2.847056307179586	-0.0129199999999998	0.01282	0.3635600000000001	2.859876307179586	0.237806026267208	3.0272537185367474	2.871840317052998	0.0182010659028529	2.882892361148287	0.2018999999999997	3.008529307179586	3.0152963705344917	178.77467327145607
1.27525	1.14931	17.785	7.27616	16.2285	29.3473	56.5879	0.693644	1.94514	27.3998	-10.019	25.5023	20.5669	34.5809	0.433693	-0.492194	19.6246	17.2952	-9.27383	8.78039	22.0071	0.624839	-1.7835	49.8669	-10.5269	-48.7431	33.2263	59.9224	0.396764	-0.453941	28.6647	25.7617	-12.5698	11.6739	30.9507	0.692719	1.86333	24.2618	-6.99659	23.2311	18.1834	30.3195	0.613937	-1.7941	48.3385	-10.7045	-47.1383	31.5765	57.7381	0.29688	2.399081	0.000925	0.0818100000000001	0.0369289999999999	0.038253	-0.259026	2.355524	-0.2959549999999999	2.317271	2.417380271897866	0.0818152291752582	0.0531699449877466	2.3697231448530016	2.3360938015126873	0.259951	2.437334	2.4511571858934302	94.83310985029384
