isophoton_pT	deltaR_jet12	inv_mass	label
33.925	4.735193369455173	87.76791884065555	1
37.1932	1.8980461416614713	81.46348427559433	1
49.0757	4.979935452197383	108.20168804824964	1
25.4409	4.9426178061655754	79.81463216596002	1
40.3243	2.841272951732501	137.76266020141017	1
30.2355	4.886684778185748	86.76054081261834	1
29.5182	3.8048223032560835	100.95278916677658	1
18.6038	3.227272178228695	103.67649967593042	1
34.5991	4.421229639117874	106.40225841198063	1
33.6909	3.605478193612159	175.80570033650184	1
33.3824	6.25979262638318	109.6343241422138	1
70.4848	3.8940638483404455	190.09855341455787	1
61.344	1.409800322697761	241.25885069342016	1
15.4541	3.5387898469100385	117.69026416151841	1
31.1757	4.604097659089111	96.79513036949639	1
18.847	3.995983948643411	90.32462803358003	1
32.7542	4.329481251380671	103.82716481766032	1
17.5525	2.1693349295051436	163.73418289473824	1
35.7071	3.7948208118349935	100.32452955924786	1
27.5281	4.826930573386777	106.52364586485761	1
34.6296	1.3146118418854438	111.54431056396967	1
13.9784	3.193381458826392	87.76942733804067	1
32.1536	4.5392121761419855	88.11071886404686	1
23.9342	4.808084603010556	92.26073196609704	1
20.9017	3.0068669773252066	117.5440418519799	1
35.9579	4.062095931586595	126.1413536636938	1
45.8476	0.732228792327187	176.4795858097746	1
47.0051	2.0136358743231106	159.87753805241056	1
17.3188	3.6438627092688805	98.71549111493333	1
29.993	1.1700279160575426	108.07799416356688	1
26.8549	4.696989833907164	105.26893806112226	1
45.6786	3.9583193241017076	117.86831790062334	1
17.5447	4.332472690443639	89.36472063177507	1
27.5185	4.759322291269761	110.02270667020105	1
34.3702	2.1519958610994125	109.27308416325725	1
20.7994	3.249375982771848	110.15463451994337	1
26.6912	4.270370663692438	93.20841963896287	1
27.4268	5.348817833090753	112.18453763652101	1
28.2952	4.316370872945923	84.03074570241002	1
30.3109	4.521472519819208	85.26905971427159	1
23.0892	2.594325440788221	122.14642274521835	1
48.2803	4.301421661523198	103.27792491658127	1
36.1893	4.433641415494915	94.27939465186387	1
35.1806	3.5918023671276575	99.33939408064644	1
20.8272	4.547681553897938	99.81128145541264	1
15.1129	3.9543796585652315	115.46377150015108	1
17.4104	0.6695046765512541	89.23414411318346	1
27.9139	1.7989490710756653	88.67753809058702	1
39.9019	5.03124758494352	106.48126460889723	1
16.3639	3.559294096756973	108.43368471035876	1
47.8342	4.924361947897234	132.30084867453797	1
31.1959	4.746865376378689	96.57288022857782	1
56.4266	4.310776719238078	228.94424527537248	1
54.6363	2.6975591788579916	223.56623133238523	1
34.2421	4.70809863634052	83.47135149235277	1
38.1284	5.747219886457004	110.29934942127947	1
40.7031	4.578303005527202	96.43597462408637	1
23.1033	4.170404195181327	137.13415042668365	1
23.3588	4.350284547821238	74.96584484548343	1
36.5621	4.64979676898412	91.80255557666793	1
32.1904	4.7226261072944595	90.23875797043235	1
18.0851	3.634237398405346	87.32279069973768	1
16.7885	1.846725767407614	102.70083837184924	1
29.4033	4.438538769728237	122.36315482507383	1
29.2813	4.414662712485238	95.16470541493098	1
30.706	4.8225306251547995	94.73097335923661	1
28.119	4.659775516701446	87.88387273991458	1
32.0772	4.487360951148148	90.88624663691641	1
33.4861	4.790603117651387	83.27126205164352	1
32.1031	4.395931337823336	99.99132287052862	1
35.1247	4.139229201094389	108.45769345963383	1
35.7772	3.7664339974548873	111.47633456401856	1
30.8267	4.740221244511042	90.09520758248117	1
28.4362	4.20954405361704	93.46283335181475	1
26.0904	3.24281721545599	107.5490947394347	1
30.3079	3.671627887188597	81.39108887083096	1
34.4074	4.132703114728224	104.28728198038917	1
23.9942	4.1463495381922195	95.86157950539933	1
32.1594	0.9673286873467568	84.18313751042305	1
27.4188	4.700702750094904	93.88702824373343	1
23.6213	5.154314197417539	92.88466513965535	1
32.2519	4.637211891909476	94.00678960628319	1
38.704	4.689425278363395	105.57185258472789	1
51.9722	3.7261036676791486	192.3507766825263	1
33.7838	5.310507349603376	121.14576792519279	1
18.4378	2.433781415463319	77.87116791859168	1
33.1476	4.193261304460259	100.65198322596535	1
28.9764	3.623388450084948	146.59630897055322	1
25.0835	2.4390211699114914	92.69684581911724	1
35.6134	3.180076884598233	149.9867891410303	1
16.9999	3.3202708596866017	165.41235239024851	1
20.6849	5.666909548766078	105.70042622648964	1
35.5933	4.534659084735094	113.4652988908944	1
62.0081	4.331730675021268	182.32799895620946	1
29.6845	3.1384319353404826	110.42563416851904	1
89.1426	3.333977894521081	259.67834683839163	1
26.9925	1.2797974347864893	101.47940994783129	1
37.7202	0.634874544792119	92.13922851943961	1
23.5123	3.600305757273401	117.50522119300358	1
34.7957	4.272889425206437	102.89913838303943	1
40.603	4.059536812917013	105.0070170184751	1
19.739	5.491296060727789	75.7011340223735	1
26.418	1.217454345077876	85.32278729464409	1
23.4747	4.379022411263614	118.55629544231847	1
25.2979	4.833006081830819	92.40229782912112	1
27.2408	4.637832354766988	89.60925670562992	1
37.4293	2.3492073185921005	103.20984958999793	1
23.8838	5.401030022523889	94.44971404155866	1
28.7475	3.323686086193528	128.78188194890615	1
23.0311	3.5246947059711426	134.4838277441682	1
45.2367	5.503996122419055	117.77557234091456	1
28.0548	4.018171634041533	84.56202390008885	1
24.0921	3.1861469248672445	94.84821989841193	1
30.872	4.2232048933307516	92.33107913957551	1
31.6795	1.7959746202379505	67.79480153803756	1
29.2434	1.6007784075367835	93.41087782973447	1
49.5262	3.647241387396233	90.68204619628733	1
33.8075	4.406097861396181	95.46603202533719	1
20.5314	3.2515845224134856	117.94307027591744	1
22.2652	5.766484129562728	115.02696339132837	1
46.7121	4.395625809988087	175.45544325677957	1
29.5305	4.647564615260137	107.0007700546122	1
24.4195	4.791827072856616	96.8220302737156	1
28.378	4.531558063943837	87.46346261647017	1
30.9508	5.115709980091131	87.18149494262873	1
26.4211	4.288408052100313	99.2401043098862	1
23.0842	5.581094626258688	99.5531445113662	1
39.7261	5.066664259590312	107.71579918807639	1
33.7287	0.6060775714654615	101.70967376530321	1
32.0882	1.9631618967380142	106.5532761489059	1
25.14	3.843131003144298	154.21507139697985	1
29.4469	4.707588497097001	89.64425493286127	1
35.808	2.262662358433229	247.95282895333762	1
34.7269	4.738149008002629	94.92554434190998	1
11.9631	0.5018684264087555	83.6302310368111	1
67.0442	3.6769722794594495	167.17726366198838	1
32.018	4.3759445353498885	100.81439436876661	1
36.5378	1.1543717587342865	104.23302725357928	1
37.4145	4.016384020040414	96.94039582746659	1
31.3936	4.242456683944929	114.34405002519546	1
31.436	2.716038994823951	266.5156151417129	1
34.1814	4.653911205951348	92.2172859422191	1
24.5874	1.7759779496613268	88.66790493578226	1
38.4873	4.043352113253095	106.30944842124947	1
29.3864	4.757446422725972	100.14136506126273	1
33.8588	4.462395940321746	85.36320989518723	1
31.7683	4.8181404930632725	90.6079338324796	1
36.9031	5.363545289021653	106.38956807956409	1
30.4835	4.2272964025744475	226.31503887932416	1
23.064	5.117815496113757	87.81039069988873	1
16.2042	4.100870674893321	93.6700471610637	1
38.4106	5.006072499140371	103.2172079531703	1
24.7734	4.659190474962048	91.0476966288251	1
30.3472	3.3854920581853385	130.6956935772943	1
12.3378	4.086385144011816	130.34140737511274	1
37.1388	3.9639779665160857	97.20378594372964	1
28.3215	4.24172795786712	99.8364105516199	1
10.8174	3.8195701289041093	151.0738477145995	1
35.0521	4.433419958734058	92.15865911988415	1
34.0371	4.331931362698004	103.08137817601539	1
36.615	5.103701477812451	123.11931881026473	1
36.3938	3.8368326944005005	114.1733689278879	1
20.7258	1.2032733188899367	80.17491292047913	1
14.0586	3.35662036321022	231.57262745754707	1
17.7946	2.4514143869293052	137.94390336795425	1
32.6398	1.6379765211386548	82.99552357823102	1
33.4962	4.422246149899158	92.55923310987131	1
27.5738	4.796182499384276	86.29077636277239	1
29.0447	4.486291647419838	94.59727969977679	1
29.1832	4.793717748771742	80.40254924521918	1
28.2742	1.8504889355393546	84.99619464367746	1
33.6075	4.1470054401792975	110.13539451479302	1
15.76	4.797942022465341	89.57361837423562	1
33.7335	4.132986460418181	98.97062725637336	1
31.0467	4.411683727285848	86.9102118921119	1
39.7474	5.726356269181135	110.49114589288642	1
28.5769	4.4902511640350635	95.51610729666227	1
37.5028	5.843861227350932	89.5884640347168	1
42.8562	0.5430659697070614	93.35042728280092	1
23.2159	4.818581375263627	88.43583021191291	1
35.6762	4.345971902564911	94.40308691128807	1
37.4001	4.53284545964941	112.77065247887147	1
32.3135	3.879886311410159	130.62409980146236	1
27.0332	4.555205740976638	91.00695414725789	1
42.7481	3.3902590759301354	109.12902256430223	1
35.8592	4.423782485064393	97.82348799204156	1
22.5939	4.3984999721495965	95.99141884101745	1
23.0208	3.480554582463311	113.81631378967066	1
79.8961	3.3472674028948286	380.2476317585158	1
33.0127	4.7839113486373375	92.53210535592426	1
32.3941	5.398576309197031	121.51489788048336	1
28.3487	4.321410778864236	90.9221621022834	1
18.5576	3.9752605727835975	90.40211887943723	1
16.2015	3.4853061639151592	124.53109247741251	1
28.8753	3.842795981226113	127.3443091822794	1
37.6724	4.695727859416471	104.58630656757651	1
30.0822	4.560703914464635	87.18071986032672	1
63.8897	3.935441682322456	110.49722218426434	1
22.3174	4.535142520533696	101.00260932806385	1
34.0532	5.580075273410853	109.44052377300649	1
52.0681	4.536130559075266	156.36351130922458	1
42.054	4.27719254008982	127.90980615770968	1
27.2653	4.621470037105366	92.94178484815966	1
33.0213	4.435246639809183	93.5005181768374	1
38.0625	3.78603946506371	163.52733154696284	1
36.3575	1.5944420474789924	89.94669886807353	1
38.2064	4.1009670927096575	181.45744143030015	1
43.7083	1.0836648666521043	193.8110165967381	1
28.9938	4.612432534406221	91.47279141558981	1
27.2902	5.071403457580802	91.89037225978522	1
36.2697	4.236165705459166	113.59001485244686	1
24.8677	1.172478185937802	84.74043265407605	1
40.36	4.564316710486356	110.35483020014574	1
22.711	3.25135883755629	127.31609625939801	1
11.8359	4.314344613627349	92.23194729038198	1
23.6612	4.872485903032788	80.35368897414489	1
22.6727	4.719749354252925	96.59555473804893	1
19.0558	3.8489098331123794	143.6437989015631	1
36.9925	0.7389309349323522	90.18221974654222	1
43.2898	3.9770552193989066	117.33098387374079	1
21.1358	1.2016545195499246	99.61295710892836	1
13.1784	5.866366767069073	76.22275714310457	1
64.0303	4.228420004854577	181.55366071988715	1
60.004	4.386116966334818	162.76835967937916	1
32.9668	4.155212554719673	96.0676940628722	1
25.9597	5.255622594613659	89.21726697966025	1
30.075	4.522714311536083	78.07045406270534	1
34.0462	4.4749737102279115	94.87122793441411	1
18.7862	3.8894342775264796	106.94936707954425	1
25.5695	5.514419491913724	108.76344102230581	1
35.4966	4.510108069238156	89.30377851507741	1
47.7251	5.368088953022136	111.37182060148737	1
50.9185	3.605521405667147	194.88635492264308	1
16.8216	3.1726533450215766	576.3707319899344	1
21.5494	4.523840622347342	83.26993577475969	1
21.7466	4.578411262647555	95.75756800653973	1
31.9956	4.379820790286402	93.52672627255326	1
33.3274	3.979731025840314	111.04816732162257	1
50.7243	0.7366534250265475	225.85369334367766	1
25.1838	4.4646469515466025	93.1692042980089	1
37.391	4.892307951501111	94.17661188918352	1
48.1291	5.1927904848995645	112.73571795484487	1
31.8126	4.88774601266232	86.14670291579303	1
33.6868	4.618131654078303	87.66771128366186	1
31.7146	4.772184455485384	111.17699928113684	1
31.8782	4.732233949422743	102.04215635058637	1
34.9338	2.6525098512752536	133.66537816763733	1
23.3164	4.219763832797585	91.28682281442926	1
26.4309	3.384093617255797	122.51098106718068	1
32.6283	4.5330026701293695	96.70183300036254	1
40.1111	4.268763587852016	91.79355299057649	1
41.5891	3.8223614788118265	112.99398165529703	1
75.1134	3.259328649516089	263.6095852296537	1
33.1813	4.473834409392471	87.22687471932028	1
32.6059	4.447358030629196	87.72172800549247	1
33.2858	4.696328411510694	84.18372727413947	1
30.8193	4.297803220679257	100.20013841531856	1
25.8226	5.033044834322942	92.49437832683887	1
30.0768	4.77373546494247	95.11355820421134	1
21.8495	0.5277409830371337	72.49066410883542	1
28.949	4.760915603679238	83.74582226927039	1
48.2848	2.0321069451821057	126.83455364861582	1
32.3854	4.562550398126416	89.32204605130238	1
29.8105	3.807742014163906	136.92427670551447	1
14.8194	4.2676779175872355	113.5866221076492	1
25.7234	3.32652831241698	85.59330991864952	1
14.7397	4.352506316203026	96.74665566969836	1
35.5888	4.193133962377186	107.74988707730232	1
19.304	5.040299568113343	86.69075137275948	1
50.8661	3.5770047046122264	148.20663253233678	1
33.0698	4.7870080375788575	169.3960196385216	1
30.5812	4.211769951095192	150.4417640280085	1
31.542	2.677166189667134	136.9832178106311	1
40.3437	4.704535976339127	96.9323285220995	1
18.4121	4.603089973806081	87.22168865342555	1
42.7987	4.336844194587909	145.62141159082702	1
23.5997	0.9691168042609721	85.50774290424465	1
83.3524	3.5605804272853376	224.31814599549446	1
29.3351	0.4063955371260864	78.79389936976023	1
20.0162	5.4452494850630915	88.64319325557378	1
16.4062	2.968755890727461	86.55545450773162	1
26.7922	4.4571445512497565	83.95641565477888	1
69.8018	2.924845036471964	284.9427488238042	1
10.299	2.9480734022457784	242.8888285409294	1
34.5965	3.309301583612622	115.92874416877765	1
30.1723	5.4045073067552565	112.70358109536713	1
40.0903	4.886527380948953	160.78944809959984	1
16.5971	3.1339128300736125	152.84318107161442	1
14.4269	1.757941102496042	90.12279217030506	1
34.9278	4.743121161628727	97.5436925182023	1
50.1489	2.4802000598279355	365.2290469000515	1
33.4776	4.913732498671453	106.445477960276	1
35.0453	4.393785148078591	88.10514728513539	1
35.4497	0.4543393757413065	88.79156149610459	1
33.0384	3.119386518989813	92.13898832951175	1
48.2029	4.546011951497471	128.8553024975906	1
33.3784	4.180210231836262	115.24772514430138	1
48.5504	5.907821561657536	180.5011714868344	1
22.0588	5.057458656945525	87.60832637993148	1
33.1088	0.5432525585765786	65.77268684050486	1
25.9268	1.6269681509586893	86.9381251465662	1
30.4768	4.411969300720484	84.51242489250626	1
69.0989	4.033474266481066	138.49286575927158	1
42.2608	3.9068290514581	109.80721486770035	1
28.4887	4.0595544719617935	94.6116627941956	1
39.8648	4.092869859816249	94.4507130551035	1
25.9767	3.948505182954815	180.9237067398916	1
35.0875	4.410863086965634	103.43800790925302	1
32.1603	3.2298970239194933	102.2132839139194	1
31.5115	3.968629690480582	130.6351827654966	1
38.1531	4.361079773332442	102.07786572772584	1
54.2602	5.477134456289604	153.28533048598325	1
30.8852	1.7128175725447243	99.86604028422275	1
66.064	4.822028200767391	230.87616539666885	1
30.0011	4.664307924812793	124.5015597624287	1
32.6774	4.826505542912357	91.36129122720189	1
28.0841	2.4005342462976684	86.50827398743078	1
42.1547	4.4098353220813005	99.3932404970831	1
30.3719	3.9869572253662318	89.51079614303171	1
35.0087	4.3628789362668945	100.9870816423071	1
35.4625	5.109377013580031	88.36456335298622	1
45.6147	3.3797089685313044	427.44199660724917	1
34.1984	4.573346419555523	91.31515686565058	1
154.328	5.23112473510965	434.21778569158994	1
23.1113	4.606109747392588	89.86425005796242	1
33.1389	4.7541543823825565	114.71254799656418	1
23.2871	4.193034142691148	120.92131851541151	1
33.5928	3.692320213138888	109.08254162622175	1
14.8418	3.5265141455216082	103.04567803946169	1
23.0203	5.238440009896955	88.61773874377509	1
30.369	1.6001656065145666	98.07694314379422	1
17.0179	4.238534194180342	169.3931046184112	1
33.1837	4.6085032394459695	99.53516157523178	1
30.7801	2.6349377371600706	102.63369756694135	1
55.6089	3.860502856778628	170.8542696065497	1
15.2146	4.180348563575475	158.91108680881268	1
22.2588	4.864875021878948	84.4149980619931	1
28.3355	4.293886418400211	101.46958768602492	1
26.4151	1.328780383763246	89.1971805024688	1
32.8488	4.0411521063305695	112.41900474200071	1
28.3308	4.182418311279067	93.68352318348194	1
19.2681	3.934856064624087	110.7089822561159	1
33.8756	4.273947329956098	85.38701018049171	1
26.7631	4.19465593283907	98.19841672452921	1
51.9897	5.667125336040588	114.00796424951504	1
30.4647	4.567411044833391	93.67619170895401	1
36.6029	4.4530329053728535	99.53262347032556	1
32.7992	4.736827775420244	104.56380239208364	1
34.7288	4.060208048659699	107.33572896553089	1
36.3758	4.447682286539811	94.21744980375054	1
34.1239	4.693033588919324	149.121763280944	1
25.6513	4.983972262845971	82.58325979977418	1
26.8372	5.549906301274073	84.8887112522884	1
12.2771	3.491455233912423	120.74070212634766	1
13.5471	3.5087240284916366	99.62114355089182	1
36.6484	4.658139052577723	86.71910572068303	1
33.2399	4.900569876748867	91.89353066068306	1
34.3415	4.625440548244135	87.03578128455099	1
30.6398	0.9266065632066356	113.32692845622886	1
64.6565	4.344135467151029	145.05179222374332	1
29.7366	3.9252384876628503	138.24169990316202	1
33.9427	4.151723159140516	108.16757354158871	1
22.1038	4.455233239941092	122.81955361681939	1
39.1782	3.754515351239275	108.7637457599158	1
31.7837	0.8035335266807482	90.28633327702426	1
20.9367	4.318630029340993	91.02122943832116	1
32.676	3.597903256078869	114.13306625186584	1
39.8879	4.541025385592463	97.81979483616593	1
28.896	4.839268636252054	111.68150648313576	1
63.702	2.5804459782917566	227.75983550599307	1
31.7016	4.428663022506449	80.174317037774	1
32.2437	4.819660032839619	93.87242844312166	1
26.9884	4.980717121855772	98.57914999531786	1
26.2428	4.148657461649491	97.33587018480695	1
40.3392	4.427015898521711	102.71279757279326	1
34.2423	4.139029391210171	99.51010679397305	1
32.1581	5.152850577709897	84.3563970838454	1
25.9115	5.5152863368058895	95.02584915281686	1
23.2683	1.9611835354257385	95.77791614929141	1
40.0299	3.0603062082400987	321.90034685657236	1
30.253	4.52616141384239	83.85270652232755	1
18.8811	3.303335314987054	103.58070331414486	1
40.4884	4.847303645256349	103.61154725912552	1
27.6996	4.9974490682046975	75.41151521432256	1
14.5988	4.332033884678404	138.15944297186314	1
32.438	4.550177169802668	92.16959993954825	1
47.0625	3.9623994237078115	137.49883871822294	1
49.1137	3.7681431378686363	168.34689731033328	1
29.2722	4.6862060789939655	80.44261586795952	1
34.6179	4.338312187256699	127.67424498826533	1
31.4414	4.504402418618658	159.5873759410624	1
24.4173	4.569002581863027	83.11040292457737	1
30.0182	4.279611569256989	139.5643381601915	1
32.2637	4.1808543614447835	94.94754469877218	1
30.1416	4.926381215871216	100.62966282264887	1
16.1124	5.351178368300452	92.43135466729841	1
29.8604	4.606371918724176	99.11055272815261	1
55.4337	3.2909873498567093	140.38056900394582	1
40.8032	4.18731733729586	91.4817024733859	1
24.5004	4.009906108591676	125.6101541652983	1
32.0683	3.448212563395282	111.25847882120624	1
23.9166	4.069149149249898	96.0604003715048	1
25.765	1.6219917571322617	84.31609080854258	1
29.5288	4.570248591770705	89.49020809015587	1
32.6446	5.743976435733121	95.142627668039	1
21.9134	1.44460755642917	90.36952672904293	1
30.9712	4.507865637352726	88.20943643730763	1
35.819	3.1673526364440705	183.0844062244513	1
94.5283	3.2862571042941853	262.6667027729246	1
29.9997	5.345395134835778	105.60339910783127	1
31.042	4.534481973651988	99.37098457606022	1
33.4345	0.6334067581136152	91.38336832152854	1
17.5791	5.090573903403342	98.02532794404871	1
30.777	1.9704766923544745	108.70581388072121	1
34.7913	4.16873092247696	86.72397519631522	1
31.9228	4.558434409891295	93.17829455156121	1
30.3476	4.686816584535518	96.41698090262679	1
74.6372	3.525290982048644	217.40867287643718	1
27.9672	4.421229908353104	119.44505624414391	1
27.0252	4.481315928229618	92.55328959219926	1
55.5239	3.7688818909798854	203.30256584599786	1
23.5523	4.85499315651423	89.47700545682115	1
39.6457	4.047906895297522	119.48215578876204	1
34.2392	4.319378680551174	93.0490450567902	1
31.1928	4.915272456409308	100.36137776332636	1
27.9168	4.639726135473945	100.53681421521071	1
13.8085	3.5281937376977703	125.11531722438104	1
41.4862	5.767032120908306	102.2586857891568	1
21.4175	2.8617107865926994	96.04659155505051	1
26.9137	4.414124159658616	110.78222768762417	1
44.5864	4.117628066483762	131.7884618956087	1
34.411	4.891487216471081	105.37679107521352	1
15.591	3.2235749006841052	132.74965903655607	1
15.0896	3.7215569872601706	145.43919377560368	1
37.6917	4.813561489896519	103.39840139656717	1
37.8078	2.080371127222497	93.51101845929118	1
15.1579	3.2762106447060146	106.74232601490704	1
22.5767	4.064724963230727	83.34136765495691	1
27.9148	4.611927131383825	90.54817320585931	1
49.07	1.6169567348364646	130.45102189580578	1
12.9501	3.48214570289935	159.46811374562344	1
30.0587	4.155698744666733	120.45412267012613	1
30.922	4.675992029526996	89.33117475996313	1
24.201	4.7133732428241375	90.08556022368398	1
33.2858	4.579108633526398	90.6915534526292	1
37.6172	4.361711690751807	124.52195770467955	1
37.1243	1.4137145723150772	93.34296294156297	1
53.5194	5.6893318839344476	126.60768394386758	1
63.0183	3.2462896246639192	383.3981049372068	1
35.2898	4.74322979062655	96.68653809585697	1
41.7804	3.9951393033159683	100.90589158133231	1
30.6128	4.6032541485581735	84.69575725071363	1
29.7874	4.790101247859265	94.42669771340626	1
29.2281	3.61985549037541	177.2195704189509	1
24.9181	3.5509405282897415	183.47899952444152	1
36.5594	4.108920488327864	94.22682450119552	1
28.0759	4.121560436651002	86.36404134622178	1
23.937	4.553547075078152	102.3174905621082	1
45.3325	1.6602606616000686	116.87977853175072	1
33.6418	4.548205644443513	107.90736441631593	1
40.822	2.8735550640224	118.90391688818828	1
33.8612	4.49344743181669	83.1860738532958	1
25.9351	4.783885027503255	81.58654344037625	1
25.7679	4.960871294099052	90.16499563414341	1
32.3136	4.68068011585934	89.66921742456549	1
34.5411	4.5338164905187766	100.7754220304987	1
42.8278	4.782864631550817	179.5767595454334	1
18.0342	4.042616390420936	106.75254855650616	1
42.9411	1.2710316552946272	100.52808991575938	1
18.7914	4.207342128169822	103.36079477359604	1
31.6466	2.9013345595050093	133.9133625900903	1
52.4722	5.011998777357414	123.39976997784737	1
45.605	5.22506981094202	113.6249385502875	1
38.0908	4.4027535028643285	119.50543295652753	1
21.81	5.377077778413938	88.01049689784168	1
25.4173	4.474212635473448	102.87907816547734	1
25.8439	3.379767318951116	198.87675339918442	1
43.8847	3.4741301982623143	185.63711547551583	1
34.4402	4.785648389068952	92.59600469569408	1
20.298	5.241718533223738	88.24611787112843	1
32.2483	4.596202687873016	89.18505335358891	1
41.2021	3.318650701193031	106.831446162483	1
32.1935	4.537421487304802	102.43839584628165	1
36.4183	4.2196705305158035	103.25036859815569	1
34.0373	4.198678168285482	92.87358050461069	1
33.4922	4.484328683995843	98.10378301540258	1
27.9106	4.942282561870758	82.85245681366365	1
36.8514	4.37734673606023	98.79352253215006	1
16.6623	3.3186864309161965	93.16119797610698	1
24.414	4.738324735588488	79.04812844490122	1
31.2479	4.5298737742360995	95.7875827899745	1
32.5133	2.9198162456884393	371.4158505481052	1
23.3989	2.6874875320727822	101.1901268920866	1
22.7797	3.857670219029741	199.60377533478672	1
27.657	3.7446993320480346	104.47531837665535	1
22.0233	3.5121343624654005	129.0796430336368	1
