isophoton_Eta	isophoton_Phi	jet1_Eta	jet1_Phi	jet2_Eta	jet2_Phi
0.0	0.0	5.601801361505325e-16	1.78158256448127	-0.02051292284437546	-2.088435611767186
0.0	0.0	-1.0852971673566153e-15	2.87169754620491	-1.3829893128515403	0.1394779781426294
0.0	0.0	4.518462471131039e-17	-2.05227963762154	0.9077047539091405	2.8795298086182606
0.0	0.0	-7.915708254570944e-16	2.227933968224133	-0.18725218889529904	-1.9846461669803812
0.0	0.0	1.811261469211013e-15	2.2758429638053643	3.134387794037053	-1.0196486359484513
0.0	0.0	3.0766189328123766e-16	-2.4150275384309805	-1.4908091233730227	2.6279059794683977
0.0	0.0	8.279099878834466e-16	-2.9081230038229124	0.0042045737487470015	-1.0100815191773345
0.0	0.0	2.979898371340595e-16	-2.2352321968697932	-0.784032854171564	2.8354700816454947
0.0	0.0	-1.746072681916695e-18	-2.287361269048027	-0.5918092180311275	2.6196981994400397
0.0	0.0	1.4686750823859892e-15	2.526897933720014	0.6113833027022574	-0.2800436653771694
0.0	0.0	-4.884468343372718e-15	1.7189057644477872	-0.7464134570493383	-3.1164795676507584
0.0	0.0	-8.003058229145284e-16	-3.021952949287762	0.5687562187740499	0.8338133526323608
0.0	0.0	2.664535929236386e-16	2.9276696539757454	-2.038454695912122	0.4256728184296241
0.0	0.0	8.501401812897668e-16	2.185277482093717	-0.14914500022147056	-2.119304166344448
0.0	0.0	8.230078801051477e-16	1.8766997062226283	0.5253135080943641	-1.568949631967385
0.0	0.0	1.354320352753837e-16	3.131526515057571	1.5032829354747537	-2.9373953256084557
0.0	0.0	-7.9132616575977e-16	-3.0250063987292672	-0.016225445972351617	0.8690236460771411
0.0	0.0	-7.240785208423143e-16	1.952554446147328	1.2989735875384965	-0.9807200354032588
0.0	0.0	-5.971568436122964e-17	2.9225768937484706	2.128328194099806	0.09534278975329008
0.0	0.0	-2.4237393770062972e-16	-2.601233782756175	-1.04642214126478	2.1610801343947106
0.0	0.0	-1.0849269434345255e-15	2.0900147982652397	1.0660258096254553	-2.1655026370296557
0.0	0.0	-6.775500581972127e-17	2.303699626595976	-0.2303661245227941	-1.8515372837651283
0.0	0.0	6.228564518307495e-16	3.099763898915201	0.8382584956965826	1.098929890116973
0.0	0.0	-1.990338078395563e-16	-2.0390601074480372	-0.1890781913822641	1.7510473358152292
0.0	0.0	4.630632969857732e-16	-2.944776132403277	0.9833375846715952	1.7809307940647874
0.0	0.0	7.895757318576732e-16	2.685132291216509	1.6910667049637593	1.0904345315187993
0.0	0.0	-2.1504058534617655e-16	2.291309611879819	-0.40621751775971293	-2.4593643500020765
0.0	0.0	-7.039430001503602e-16	-2.030387939040704	-0.7895093892119825	2.5029053865431368
0.0	0.0	-1.4409134881155836e-15	2.7548095820890737	0.02398667521663275	-2.0272929905911603
0.0	0.0	1.551084391708395e-16	2.8308771931233454	-2.4650742851843153	1.1090590297123943
0.0	0.0	1.846047845656579e-15	1.9946905685767735	0.5466230135172648	-1.8105389750058691
0.0	0.0	4.834881142064144e-16	3.1073896575963205	-2.881043720352922	3.0054077885656407
0.0	0.0	-5.758272383505613e-16	-3.0044833616330773	-1.443972211539518	-1.6010327259986514
0.0	0.0	-1.8862355137869876e-16	-1.1100278258859095	-1.1835734517118628	2.589651295550769
0.0	0.0	-7.176323399740642e-17	3.059258192835808	-1.3791542303616973	2.2377370548841204
0.0	0.0	1.478325322383351e-16	-1.6940916955218217	-0.8591576075731089	2.923652527058777
0.0	0.0	1.2508958387658447e-16	-2.5262123720340695	-0.7067669132692069	1.3684984518737744
0.0	0.0	-1.386198183265023e-16	-2.869197921231995	-1.1332903996785946	1.8261701439457507
0.0	0.0	2.3609460350145445e-16	-2.1436320714080104	-1.1275416364457584	2.970342633573998
0.0	0.0	-3.1966555789497167e-15	-3.0548501153575445	-0.7074501063981199	-1.0224622259165805
0.0	0.0	4.037566220019749e-16	-0.8159648475155041	1.3290449364234356	2.6631353958396575
0.0	0.0	-1.5155311419427335e-16	-1.8780041987439748	-2.336771506413587	1.6962879734404102
0.0	0.0	5.198919619807589e-16	-3.0569383117027407	0.45672644841901144	2.1416137817522447
0.0	0.0	1.701132849427546e-15	2.01483773656388	-0.23407529655882128	-2.294239278410362
0.0	0.0	2.2522956341225034e-15	-2.5192397734435676	-0.3486337915741326	1.9591588665720998
0.0	0.0	1.6677107486467086e-16	-2.7628277874036953	-1.1579028745433562	-0.4412366464304984
0.0	0.0	-5.37563392061937e-16	-1.743950146317549	-0.1344389268265859	2.555370088926008
0.0	0.0	1.2057092880463676e-15	2.972398956528732	0.14246930839474878	-1.4539296479078763
0.0	0.0	-1.112450315435669e-16	1.1526443952970968	0.5755645593549134	-2.303562397334742
0.0	0.0	-9.797596922412804e-18	2.3728209986475792	1.1438775937705927	-2.32857323018487
0.0	0.0	7.51140801723208e-16	2.3810664233728662	1.648243816681361	-0.9379330084993596
0.0	0.0	-3.895055794233272e-15	1.8036146941630893	0.668947294377419	1.7763011577914378
0.0	0.0	4.9228907824908055e-17	-2.9817786230746575	-0.04438122561679059	-1.183377091954104
0.0	0.0	7.163240134688597e-16	-2.7569629722032905	0.996244476618771	2.1746644674769002
0.0	0.0	1.7036045362528423e-16	2.1213252105475533	1.4399155077443824	-1.796391797425672
0.0	0.0	1.9404277503696884e-14	2.4915935995083873	-1.817059473746062	-2.0413755622324095
0.0	0.0	1.4078699427628598e-15	3.0623300099022375	1.3662775702285956	1.141255201138555
0.0	0.0	-1.0977359330063963e-15	-2.5883403312789066	0.799605011554791	1.6476280053144465
0.0	0.0	-4.5697220410412085e-16	-3.07475435124499	-0.8979354572055747	-0.5310292406770234
0.0	0.0	2.715837008443928e-15	2.379009648047175	0.1944866459460845	-2.295877567020864
0.0	0.0	-6.841432095765122e-15	-2.4701769563191216	-1.4166530620958044	3.1330552066838178
0.0	0.0	9.5973822656541e-17	2.6127644645947745	0.4791014364171965	-2.0200944334438873
0.0	0.0	-5.853188892784477e-16	-2.162610256826227	0.7132813056772376	1.9982714601143536
0.0	0.0	1.180783869481477e-16	-1.845972425720655	-0.47600921847841854	2.5204467893014755
0.0	0.0	1.4153954154418735e-15	-2.4711321660097423	-0.26137114289719776	2.1504308381498083
0.0	0.0	2.0011308280855826e-16	-2.4511470228015697	-1.217241057119378	2.331514463870024
0.0	0.0	1.8104586424253153e-16	3.025150263612895	-2.425687302779998	0.31891254731745505
0.0	0.0	1.6146432357584786e-17	-2.1703903847815127	1.76351619417661	-1.6222966949035076
0.0	0.0	3.2170576927445344e-16	-2.237187947967046	0.24020030396655637	1.9402802085784927
0.0	0.0	1.3779720847062826e-16	-2.6743281383173603	1.12594394056466	2.066019772782611
0.0	0.0	-1.3090434311490554e-15	2.5866644843246682	-0.34050372788591315	-2.1967215988569873
0.0	0.0	-4.3138279522144766e-16	2.2583184580824636	-0.8212293947143794	-2.46980774251723
0.0	0.0	-1.2372710586669585e-15	-2.228493235840082	-0.9827410481124575	2.383695836036494
0.0	0.0	-4.38749299754741e-15	2.3403330707395744	-0.6646673806792767	-2.3544935477424755
0.0	0.0	-1.9805775453902868e-16	2.5338512943639766	0.03968776540243601	-1.8172683888516197
0.0	0.0	5.671892493442795e-16	-2.5864041502102877	0.3135504819902437	1.5607662230016812
0.0	0.0	-7.291809671623121e-17	-2.1488886195263825	0.31530543837182895	1.6043243424193092
0.0	0.0	8.238766783945131e-16	-2.041755953366768	0.452158378522022	2.616601798102263
0.0	0.0	2.8541170544617896e-16	-2.3887959475336107	0.08277644164004894	1.660443024919151
0.0	0.0	3.8238078449315534e-15	2.386595558632372	-0.6706175968800052	-0.9004926450883026
0.0	0.0	2.613316650132753e-16	-2.7842698979186626	0.7127124704373647	0.817520250946769
0.0	0.0	-1.897829270501271e-15	2.418986062601739	-0.4880387671940634	-1.7618365150469266
0.0	0.0	4.355305698035955e-16	-2.333887907762924	2.060918341608544	2.904660591139982
0.0	0.0	1.8646912376840902e-16	-1.3594953479964538	-0.9658532592959076	-1.4129020036815971
0.0	0.0	-6.579987290210233e-16	-2.5288778909302843	-0.017848496007610203	2.106599927193291
0.0	0.0	-1.4700826738176352e-16	-2.3904893812303896	-1.5371637222306713	2.5292750985753205
0.0	0.0	-3.838652042570984e-15	2.427220188496587	-0.5514541529842142	-2.2122074551554753
0.0	0.0	-3.2177151394007484e-15	-2.3067609279020416	-0.48599502314059395	2.3919541094575094
0.0	0.0	-1.0455688448530409e-15	-2.519665525144161	0.2739154618883446	1.1963563884121218
0.0	0.0	7.525992625254227e-16	2.903087151297127	-0.0802265364773711	-2.3819545233821833
0.0	0.0	3.748455549455944e-16	3.072698391161239	-1.6740063905257438	1.3060647045318894
0.0	0.0	4.7903385159982415e-17	-1.7242409987475646	0.7220756347780576	2.5951136964186365
0.0	0.0	1.3686301215720574e-16	-2.4936426948935564	-1.479147112513425	0.8140857824383112
0.0	0.0	3.1935185553753192e-15	0.8594546282880726	1.7195786186540762	-1.2287954549328948
0.0	0.0	-6.304111623981769e-16	-2.2011104200889147	-2.78616394894004	-0.6680809221395609
0.0	0.0	-8.982031410305984e-16	-1.9649469641519595	-1.077868400846165	1.1754985921571028
0.0	0.0	1.130566829914033e-15	-3.1404359575288288	-1.401796751337058	2.127549523615574
0.0	0.0	1.1567203435687966e-15	2.3837042203681627	0.9489094420523714	-2.037460806200909
0.0	0.0	-2.385125828270821e-15	1.9218791688869539	0.9016932394368712	-2.0615138295855022
0.0	0.0	-1.2380189782682393e-16	-2.1206610102423253	-2.0863551875919213	0.2238809586661604
0.0	0.0	3.073778063970407e-15	2.6893913646947087	-0.45787245306619917	-0.672092572983173
0.0	0.0	5.470372972000964e-16	2.7386832819446947	1.0262196533192693	1.587516385660721
0.0	0.0	4.4432576426809533e-17	-0.9234338800942918	0.5725915249081062	-1.1976685118029984
0.0	0.0	5.444383841999261e-16	-2.7015579252344377	-1.4387618192857	0.5987702362097695
0.0	0.0	4.946062864522006e-16	-2.667538029477413	0.15447286374879693	1.6025582427869776
0.0	0.0	8.407020593627172e-15	2.4784512913382684	-0.15775145701218438	-1.5728477980202342
0.0	0.0	-1.7880779359107483e-14	2.4800302091584707	0.6588487717263313	-2.9760228191638087
0.0	0.0	-1.0820085876510158e-15	-1.8321582907871248	0.4877654952979333	-2.947631241577847
0.0	0.0	-3.9831037782142245e-16	-2.8488590927704722	1.6831917414689554	1.1937518011691979
0.0	0.0	2.0859522375388174e-15	2.699719248350788	-0.5375744358732961	-2.213291707156901
0.0	0.0	-3.701747770370319e-16	2.6688487408895845	-0.08544332603396561	-1.9023364989604898
0.0	0.0	-6.13175358708012e-16	3.105301947561426	0.2648656635189195	1.621893298416599
0.0	0.0	5.136607074122805e-15	-3.116385287161393	-1.1310039987451148	2.202489844823744
0.0	0.0	-6.958902282772669e-16	2.405197446108203	-0.9769950367351755	-1.0810497878963918
0.0	0.0	-6.834778669947873e-15	-3.0776253466042616	2.1616160006871143	-0.29358349421151875
0.0	0.0	-1.3671428943266938e-15	-2.98166204922959	0.6495147064706398	2.483875798199733
0.0	0.0	-2.4500664642082105e-16	-1.6876316674467216	2.6517942534941707	1.3312572867467405
0.0	0.0	1.807661560153812e-16	-3.0990082833222625	1.300576615651747	-0.19039474872182538
0.0	0.0	-3.1766569051748396e-16	-2.194595719847399	1.4790411577137972	1.7611465398102537
0.0	0.0	-1.0343122870238105e-16	-1.2725945795892741	-5.441151964653837	-1.5030167280748046
0.0	0.0	-1.2783447257502068e-15	2.489863219466364	1.53595921398396	2.940774300516466
0.0	0.0	3.1353550005912866e-17	-1.5876764517369395	0.4591188617822841	2.0305523426722445
0.0	0.0	-1.5914711018558903e-15	-2.7526705081792846	0.6570921086361257	1.6041549789119909
0.0	0.0	-2.299117367928003e-15	1.8927973680857075	0.9907504522089534	-1.5185050341911133
0.0	0.0	2.1142616444154038e-16	2.9554145986766702	2.407504143162927	2.2309493503381783
0.0	0.0	7.035051731613127e-17	-2.680321945837927	-2.4824453149338344	2.4236887266380176
0.0	0.0	2.158514926392412e-15	2.4380403253157037	0.733975545652367	-2.0923705504984795
0.0	0.0	4.608553320990821e-16	1.8365985476072515	0.29347233295443653	-2.6150757611387245
0.0	0.0	-3.1207536799952e-16	2.982778805454533	-0.39079101968677704	1.1539807731357188
0.0	0.0	1.4397817782473236e-15	-2.188272773838765	0.37251401090459224	2.9138563809439497
0.0	0.0	4.250726034032337e-16	2.493892570543236	0.3813642177439097	-1.2556588685501229
0.0	0.0	1.8182903878284033e-15	2.5664534547299853	1.395569945611604	-2.9340435848708215
0.0	0.0	4.494342318309023e-16	-2.1750916946055607	2.0440288819230887	3.0005805900891707
0.0	0.0	-1.0292536144798553e-15	3.134863235202197	-1.6729323683621622	2.8453319607771883
0.0	0.0	-3.711667544664651e-14	3.0860285609464584	1.028323681256286	1.4137382035708494
0.0	0.0	-5.249925623772746e-16	-1.9222916432019357	-0.8353347421192104	1.8378174117512858
0.0	0.0	-4.3251124538450455e-15	-2.4708264349371043	-0.19016909445197533	2.232919431233316
0.0	0.0	1.614289374962079e-15	2.012197449221664	-1.9795775981630752	0.9163354683492883
0.0	0.0	-1.7620716412608074e-15	2.824645311104653	-0.7112802163828742	-1.931621699154193
0.0	0.0	-5.623423697130735e-17	-2.371440067716239	0.4842240561625714	-2.2395348712322978
0.0	0.0	-3.457739980778466e-16	-1.0625594684181205	-0.43909895365160323	2.5797491701101127
0.0	0.0	2.7664122874780516e-16	2.559784277915615	0.25910447527020986	-1.7781405666009507
0.0	0.0	4.78764434343702e-16	-1.8120825350496599	1.0253746400526293	-1.281817502353526
0.0	0.0	4.468756464949814e-17	-1.210185545323113	1.9034241118910236	2.326524401323328
0.0	0.0	-1.0873878000784452e-15	-2.1168106620158547	-1.7922386429748542	1.7284876829473366
0.0	0.0	-4.826383444747207e-16	2.6882596216499115	-2.192419596281232	1.0850864759022851
0.0	0.0	-9.309813258526623e-16	-2.5131001301380733	-1.3712679380151351	2.455505196267531
0.0	0.0	-1.4127240492032563e-17	-2.038190289456862	-1.6683543487225843	-2.647034641308542
0.0	0.0	4.0493928018259176e-15	2.1879258865507776	-0.0088990364210912	-1.852436462283059
0.0	0.0	3.012718088869109e-15	-2.6022394261835324	-0.8578465848002047	2.100756880352579
0.0	0.0	2.183736340780096e-15	-2.1405345715790247	-0.3857868760983563	2.305153903160323
0.0	0.0	-3.42049975559683e-15	-2.7460808211421965	0.47994565625195795	2.04809585248393
0.0	0.0	2.179308559063475e-15	-2.4602350988618955	1.2911600211294778	2.8956026697034276
0.0	0.0	3.8498518249677844e-17	1.3906306648275972	-0.649098197454843	-1.6756641195567434
0.0	0.0	6.42493938412749e-16	-2.676425293297013	-0.8769212544725198	2.6405599814077547
0.0	0.0	2.5412998519553224e-16	-3.00573535721976	-2.6140522212366997	0.1539910987962466
0.0	0.0	-2.091365551655849e-15	2.8314634106618497	0.9064384346046108	-2.105692283724415
0.0	0.0	-9.015053405471156e-16	-2.33113118441616	-0.0492313379259891	2.2137260404511405
0.0	0.0	-6.6858839907544e-18	-1.8365940325395815	-2.070328872534902	0.842080049088186
0.0	0.0	2.323058249750393e-16	-2.2673009985963573	0.7108033332458789	0.929769041770502
0.0	0.0	6.946527241008679e-16	-2.5456511337669583	0.46636060147929176	1.390797660312913
0.0	0.0	9.58731211757279e-16	2.4396799452344515	0.5018783978978972	-1.7576458089479914
0.0	0.0	-9.300494858643694e-17	-1.2444702877489684	0.48619598850643675	1.793568835661195
0.0	0.0	-2.4208943971698493e-15	2.472333626642123	0.5630522458604516	-1.9799688327267937
0.0	0.0	-5.067081568696843e-17	-2.7222074371068783	-0.18314170509278	1.5629841687563824
0.0	0.0	1.297026608731325e-15	-3.000502464418251	-1.2429857256068302	1.9495233194098147
0.0	0.0	2.042345324267775e-16	-2.144755622564025	1.0822736418944663	1.8020487869506514
0.0	0.0	-2.1016987413211263e-15	-1.8386689382539751	1.532218205673991	-2.405838725108134
0.0	0.0	-5.095043294659859e-16	-2.368193659847311	-1.7838231164643745	1.5785874214423439
0.0	0.0	2.7060833682152433e-16	-1.5215551967654672	3.135482418897337	2.0887208722861743
0.0	0.0	7.633749721521457e-16	-2.9674412918581896	-0.12074892411877323	-1.333921539566945
0.0	0.0	7.849767166138423e-16	2.3689904789134966	0.24039498888123184	-2.067388451579623
0.0	0.0	-2.727801176633027e-15	-3.1389011172582357	0.7436952705566724	1.5992719390949865
0.0	0.0	1.1813474149951334e-16	-2.2680854314405803	-1.247553251006423	2.041256006831898
0.0	0.0	6.699299553302963e-16	-2.6013874601913876	0.8606468253042494	2.3461996828479816
0.0	0.0	4.932900972526256e-16	2.9852335992244803	1.3200285640262817	1.9608930486478116
0.0	0.0	-1.7722987762127838e-15	-2.361147463352512	0.0332810003795433	1.6933674928137759
0.0	0.0	-1.0925876288389367e-15	2.246651902064623	0.4693886020958212	-2.621287041571665
0.0	0.0	-3.3605139584009767e-16	-2.2909403140250073	-1.298505656995273	1.632764585779675
0.0	0.0	-1.1376837543831361e-15	-2.4307341168050445	0.0813514374249656	1.9605086388606505
0.0	0.0	-6.111351083765197e-16	-3.0471532493460187	-0.11941862831418155	2.690763479872615
0.0	0.0	-2.215264338903884e-16	-2.430097410806818	0.7867003835555197	2.237802472818591
0.0	0.0	-3.4699465212645937e-17	3.0759231924965658	0.26889262556117377	-2.7842265440180722
0.0	0.0	2.623125713715526e-15	3.0320343181478537	-0.06306480835609246	2.5863766127418137
0.0	0.0	3.793239298007836e-17	-2.165294359094162	-0.1401989251378258	2.4487146358744583
0.0	0.0	1.055609067398744e-13	2.2001714245433783	-0.3765849021720737	-2.1268889055143543
0.0	0.0	4.485928683770429e-16	-2.560348205640202	-0.762060631175799	2.1463401295559494
0.0	0.0	2.4241169210884322e-15	2.064014533271518	-2.1318968409729484	-0.6139214172885348
0.0	0.0	-1.4338856004205695e-17	-2.7615935813952133	1.6599187421043538	2.3679072031926296
0.0	0.0	1.790211278772218e-16	-1.9140948981638815	-0.27063792159569633	1.439840809841991
0.0	0.0	1.7204228871601422e-14	2.169480781074193	0.3779646937554999	-2.2525117746418797
0.0	0.0	6.583195431933246e-16	-2.2893565636442483	-2.636215344246323	1.2316050470184183
0.0	0.0	4.40065433383236e-15	1.9155792131047091	1.06435139389205	-1.5560658670249312
