isophoton_Eta	isophoton_Phi	jet1_Eta	jet1_Phi	jet2_Eta	jet2_Phi
-1.17455	-2.12679	-0.836663	0.894442	-1.04786	-0.805305
1.08795	0.475371	-0.625365	-1.98507	0.961299	2.56844
-2.32387	2.76513	-0.290198	-0.389138	-0.76901	-2.04057
-1.31425	3.02794	-0.596651	0.636539	-1.30611	-0.872568
0.480554	-0.890274	1.53232	2.31193	1.30462	0.389232
-0.885027	2.3349	-1.65569	0.237787	-1.50177	-1.63825
-2.29382	-0.324458	-0.96932	-1.53143	-1.63572	2.39944
-1.2364	0.870157	-0.759419	-2.90027	-0.584656	-0.976462
1.73526	-0.533885	1.20894	2.25173	1.96164	-2.8019
-0.626044	-1.47195	1.34476	2.40056	0.144477	-0.723234
-0.353959	-1.56503	0.0840617	0.962531	-0.165608	2.67919
0.109383	-0.485892	-0.581551	-3.1337	-0.529927	2.09717
0.511143	-0.467714	-0.437849	2.24942	-0.722594	-2.34788
-0.736203	-2.50487	-1.14971	0.0536213	-1.56585	1.6009
-2.02836	-1.29603	-0.340275	2.11126	0.0890256	-0.886305
1.02813	-2.19378	0.513257	1.38237	-0.492236	-1.34804
-0.967929	1.99256	0.325358	2.45621	1.0115	-1.00291
0.716566	-0.525327	1.24101	2.75556	2.02471	1.65186
-2.23252	0.0166412	-0.853292	2.94577	-1.93049	-2.69117
-2.05342	0.407316	-1.91332	-2.36659	0.478786	1.13241
-0.379883	0.821161	-0.265721	-1.95805	-0.966049	2.59693
1.57344	-1.74832	-0.0198665	1.51682	0.325321	1.28418
-1.49677	2.32819	-2.13448	0.108746	-1.66345	-2.34278
1.87536	-2.94559	-0.2305	1.22871	-1.59645	-1.10359
0.871523	-0.497024	-0.0948623	-3.00505	-0.334486	1.85392
-0.0739555	0.964199	0.0875386	-2.94986	-0.289472	-0.943978
0.830935	-3.06356	1.54768	1.04808	0.498455	0.232737
-2.25139	0.226706	-1.41775	1.61602	-1.51914	-2.42386
-0.95552	0.909786	-0.199666	-1.80383	0.0789178	2.3693
-2.21178	0.730254	-1.22573	-1.77572	-0.0307964	1.97331
0.522903	-1.43129	0.950594	2.93257	0.984942	0.923194
-0.858993	-0.914087	0.133495	1.45418	-0.0600151	-2.73601
0.0564967	-2.40193	-0.589249	0.975968	0.237212	0.299321
-0.866271	-1.61321	-1.73211	0.276608	-1.35909	2.00764
1.05582	-1.4839	0.457574	0.723097	1.2466	2.62371
0.382901	-0.632495	-0.0804722	1.47034	0.987755	3.13872
1.69049	-0.884233	0.487995	-2.90824	0.691994	1.14684
2.07083	0.653258	2.15507	-1.66995	2.41603	2.77007
-0.961973	-0.146017	-1.43093	1.83853	0.378495	-2.49166
0.146412	-2.72975	0.663623	0.349934	0.0982354	1.68132
-1.49253	1.43123	-2.13105	-2.04933	-0.968013	-1.19282
1.64328	2.42567	0.235465	-2.51908	2.25586	0.916604
2.33179	3.04457	-0.149142	0.67357	0.89806	-0.960506
0.192075	1.69642	0.268794	-1.95056	0.567897	-0.315901
1.01074	-1.79543	0.768086	0.14074	0.710823	1.52369
1.30376	0.533412	0.819246	-1.82452	0.787267	2.80081
0.565195	-0.899842	-0.0133428	1.66333	2.05756	2.43874
1.24621	2.52115	0.382885	-0.426423	1.29179	-2.46162
-0.406115	-1.47823	-0.387241	1.79103	1.12762	-0.87101
-1.2993	-3.06697	-0.35494	1.50825	0.242312	-0.666396
-1.4745	0.499275	-1.10205	2.71797	0.202726	-1.54192
-0.138957	-2.90548	0.271771	-0.169688	0.375676	2.36042
1.4823	1.79703	1.04524	0.369933	1.05611	-0.433527
0.125035	2.4141	1.52119	-0.224757	1.67522	-2.19206
-0.70112	1.84301	-0.999094	0.398824	-0.0468833	-2.41475
-1.8621	-1.71616	-1.42794	2.24369	-1.33982	0.500675
0.864785	0.292904	0.580412	-1.43303	-0.191703	-2.93894
1.63911	-0.98204	0.952891	2.34973	0.159023	-1.47816
-0.601019	0.8667	-0.715984	-3.06235	-1.1237	-1.18902
0.939049	1.99085	0.0852645	-2.0193	1.1977	-0.425636
-0.721256	1.5988	-0.20345	-1.26928	-0.0119752	-2.57543
-1.25341	-0.0475081	-2.46996	2.16077	-2.30711	-1.98469
0.541976	-1.61578	1.071	-3.10947	0.382058	1.26361
1.91415	2.02317	2.00088	-1.99359	2.13387	0.152703
0.369772	1.53203	-0.339526	-1.36626	0.510025	-2.56711
-1.25008	2.94289	-0.0864571	-0.53686	-1.42187	0.395152
0.172884	-0.804994	1.28606	2.06037	1.76662	0.158975
2.02592	-2.35116	-1.98335	-0.20128	1.4852	0.857501
1.70058	-3.06523	2.22447	-0.715881	2.20382	1.04119
-1.1543	1.41568	0.785483	-1.56378	0.0656815	1.81053
0.530075	2.69438	1.31694	-0.987423	0.398984	0.536171
-2.12907	0.59288	-2.21731	-2.45713	-1.52298	2.49185
-0.783495	1.43252	0.138807	-0.272069	0.839479	-2.28026
2.48373	-2.96164	2.12182	0.38876	1.98993	-1.34616
-2.20814	0.066695	-1.07455	-2.328	-1.68026	1.58783
-0.579584	-0.0967092	0.0400747	-1.10901	-0.987241	2.51639
2.34983	-0.561258	2.41732	-2.41327	2.36554	2.27265
0.419693	0.718904	1.15535	-1.60556	1.952	2.65898
-2.27707	1.38115	-2.1063	-2.2397	-0.858565	-0.284655
-1.98152	-0.491383	-1.03849	2.80999	-0.946941	1.09489
-1.36888	-2.58249	-1.09848	0.0629041	0.0525079	2.22416
0.684004	-2.81606	-0.150857	-0.535543	0.418373	1.60572
-0.559683	-1.06715	-0.597934	1.13672	-0.605564	2.49353
-0.279599	-1.85439	-1.70045	1.85421	-1.05243	0.882821
-0.027451	2.16778	0.887816	-0.821031	0.114913	-2.56315
1.5505	1.36987	1.26265	-1.79064	0.57632	1.27392
-1.0453	1.26276	-1.04308	-2.90533	-1.08893	-0.809211
-0.199305	-1.89644	1.12214	-0.569017	0.70594	1.72592
0.146464	2.40283	-0.717157	-0.244553	-0.356677	-3.09842
-0.204683	2.89772	0.930354	0.579798	1.58098	-1.68659
-0.878381	-1.72266	-0.75677	1.18539	-0.780511	-0.436428
-0.939823	-1.65657	-0.645632	0.919008	0.103983	2.69384
-0.128417	-1.32299	0.499281	1.41011	-0.909308	2.12471
0.984884	-1.42415	1.93125	2.12042	1.38482	-2.82549
1.11199	1.76886	1.75019	-1.9604	1.89412	-0.182782
-0.111041	0.749807	2.27339	-1.73698	0.858387	1.60397
-1.11302	-0.660145	-0.635378	1.98482	-1.05466	-1.27458
1.5357	-1.01367	0.170495	1.25889	0.856945	2.24094
-1.08551	-1.52437	-0.449255	0.596714	-0.930716	2.37105
0.0111405	-0.502941	0.752761	1.66795	0.434579	2.21564
-0.279667	-2.8894	0.635055	-0.157315	1.06269	1.05329
-0.251485	2.0162	-1.73403	-0.992751	-0.674163	-2.60628
-1.07403	-1.77898	-1.46542	1.64135	-1.19982	-0.481574
-0.849528	-0.112434	-0.684171	-2.02103	-1.02413	2.52471
-0.612181	-2.77075	-0.746085	1.31423	-0.53559	-0.286868
-0.577456	2.47711	-0.105946	0.00857603	-1.06482	-2.88223
-1.1623	1.20225	-0.504908	2.97223	0.257146	-1.38283
-0.856884	-1.90783	0.648123	0.615753	-0.19364	2.49739
-0.108947	-1.71259	0.865792	2.32218	0.049245	-0.281641
0.95647	-0.516925	1.51893	2.159	1.976	-2.67443
1.60461	2.95282	2.15573	0.138369	2.38715	-2.10353
-2.34231	-0.98893	-1.18134	1.28759	-2.16902	-2.91735
0.665692	-0.103682	0.343616	-2.54948	1.13846	2.3011
-0.366105	0.214041	-1.10092	-1.72687	-1.40103	2.90314
-0.108542	1.85656	-0.476766	0.229013	-2.14688	-2.9463
-0.450756	-2.45099	-0.0959367	0.941324	-1.1247	0.33267
-0.105913	0.998384	-0.856791	-1.11644	-1.75144	1.60183
-1.20836	-1.65791	-0.162706	2.05345	0.452282	0.141338
-0.0610552	-2.71635	-1.58383	1.56666	-0.321662	-0.797113
0.142289	-1.40426	0.20215	2.82919	1.13668	1.34739
-0.945283	1.84608	0.616393	-2.49267	1.1358	0.609061
0.677648	-1.77528	0.208938	-2.80655	-1.05189	0.694921
-1.84827	1.8114	-1.36053	-0.937516	-1.82437	-2.42954
0.856502	0.348071	1.07759	-2.66487	-0.314169	-1.1186
-1.6052	-0.31548	0.342308	-0.925939	1.09099	2.26358
-1.54998	2.10769	-0.532377	-2.47217	-0.129262	-0.233671
0.218868	1.63555	1.4338	-2.11006	1.02732	-0.420854
0.895478	0.619666	0.950667	-2.43429	1.46456	-0.901168
-1.05438	2.48586	1.35563	1.02192	0.893436	-1.80993
0.0278236	-1.97318	-1.53569	2.59669	-1.06928	0.442947
2.35833	-0.0365557	2.20119	2.42691	1.91118	-2.24008
-2.17373	-1.91344	-1.43482	1.9917	-1.01695	0.403328
-0.662475	0.18057	-1.06352	-1.80005	-0.828626	2.77303
0.522718	0.919147	0.475689	-1.34274	-0.707732	2.85536
1.24202	-2.61398	1.06331	-0.472305	2.07926	0.510769
2.47309	2.71756	2.0294	-0.738049	1.95229	-0.143673
0.137789	1.44304	-2.45042	-2.34608	-0.912949	0.848731
-0.416088	1.15605	-0.636813	-0.659441	0.0772279	-2.25345
1.20493	0.845774	1.24175	-1.70726	1.39627	2.28489
0.361781	-1.57219	0.210461	0.67527	-0.165625	2.37059
-0.249531	-1.26549	-1.26431	2.00471	-0.337342	-2.99105
0.862349	-1.40808	1.14668	1.15379	-2.0837	-0.479611
0.964037	-2.02004	0.377156	-0.790738	1.431	2.10149
-0.889926	1.17636	-0.126996	-0.36193	0.0511851	-2.54006
2.35599	2.57287	1.17142	0.108054	1.37897	-2.0588
0.550506	-2.97706	-0.909674	-0.731101	-0.304058	1.03899
-1.23028	-0.369126	0.139344	-1.63127	0.0869997	2.99248
-0.348295	1.37453	-1.41354	-2.53608	-0.686964	-0.74269
0.551098	0.00230143	1.76346	2.90085	1.54114	-1.04972
2.1687	-0.990852	1.94032	-3.13869	1.97911	1.35459
1.8169	-2.28666	1.31633	1.36103	1.40612	-0.139113
1.73357	-0.0407197	0.771336	-2.63406	1.29899	2.29867
0.62691	-0.228248	1.63042	-2.73534	0.810121	1.8729
2.35892	-0.0923932	1.84314	-2.29904	1.74298	2.23367
-0.71647	-2.32839	1.40406	2.1503	-0.815551	0.103755
0.744753	0.40782	-1.28947	1.81004	-1.16023	-2.23051
-0.520248	-1.14856	0.901841	-0.118684	-0.178215	0.551391
1.36458	-1.09487	-0.627207	2.4558	0.0020129	-1.62491
-0.859828	0.341559	-1.06917	-3.00911	0.0601064	0.601534
0.18297	0.827612	-0.514302	-1.76712	-0.0319621	-3.06157
0.134362	-1.04543	-0.0978603	1.55079	0.906026	2.70625
-0.625371	2.89397	0.180918	0.256263	-0.74215	-1.72202
-0.40865	-0.628736	0.356731	2.66924	-0.476446	1.69819
-0.641521	-2.88639	-2.02133	1.24209	-0.838319	-0.726114
2.07398	-0.519866	-0.330054	2.60343	0.482431	-0.858127
-2.39916	0.735406	-1.519	-2.3844	-1.242	0.810161
-0.287098	-1.0955	-0.0506499	2.67524	0.215796	1.17028
-1.0653	-1.69392	-1.23934	1.52305	-1.38132	0.47966
-0.0484117	-2.52242	-0.233199	1.35489	-0.641577	-0.350271
-2.00202	-2.18412	-2.41093	0.293313	-1.21035	-2.80056
0.482148	-2.21126	0.746537	1.57808	1.42117	-0.218117
1.38679	1.51702	2.2021	-2.40963	2.3613	-0.343111
-0.315005	-2.99735	-0.936506	1.19032	-1.24571	-0.905588
-0.528065	2.03876	-1.59095	0.0105659	-1.04458	-1.8217
1.80794	-1.08995	1.86452	2.13206	1.22417	0.749498
-2.08845	0.584608	-2.49758	-2.97216	-2.20556	-1.05657
-1.5904	-0.539374	0.216048	2.09172	-0.0756413	-2.49178
-1.59865	-1.08899	-0.28741	1.85593	-1.07997	0.514074
-0.0164609	2.63328	0.109195	-1.40627	-0.496105	0.387665
-0.37434	1.70481	-1.44514	-1.59591	0.780512	1.6917
-1.19542	-0.199758	0.219622	-3.04338	-0.0748309	1.60776
-2.21219	2.77082	-0.219932	-1.71783	-0.657608	0.732594
0.967472	-1.91179	-0.299179	0.734275	-0.304875	-3.01042
-0.460672	2.27669	1.01092	-1.71151	2.14901	1.24905
-0.334484	-2.84159	1.08131	-0.00347217	1.10149	-1.78179
0.22884	-0.139339	0.50228	-2.36172	0.278416	2.51895
-1.02909	-0.109772	-0.672475	-3.13526	0.0909518	-1.85681
1.76557	1.35623	0.744622	-2.19268	0.374016	2.21766
-2.30764	-1.46759	-0.19031	-2.78235	-0.503803	1.49357
0.0745667	-2.62263	1.38056	-1.23439	2.2282	0.285165
0.92658	1.45538	1.76274	-1.60908	1.9297	1.74274
0.954856	2.19979	1.52704	-0.292496	0.177285	2.65028
-2.1605	-2.74321	-1.50746	1.30413	-1.77512	-0.91444
0.56454	2.32644	-1.39217	-0.40644	-0.874562	-2.23101
0.782825	-1.81162	0.217853	2.533	-0.872518	1.18866
-1.59604	3.03699	-1.60494	-0.629922	-2.45017	0.625039
0.509926	-1.50667	0.8422	3.07186	-0.319609	0.699411
1.1262	-0.248427	-0.088917	-2.26138	0.308633	2.13481
1.03781	2.34056	1.6202	-0.442851	1.41543	1.08626
1.61608	1.84121	1.63268	-2.8038	2.25829	-0.291799
-0.490214	-2.57922	-0.23454	-0.0198851	-1.18488	1.69532
2.43372	3.0175	1.00415	0.893792	1.50756	-1.47737
-0.629996	-1.06624	-0.691938	1.495	-0.768382	3.07267
-0.843358	1.10781	-2.13698	-1.14599	-0.684243	3.09079
-1.92919	-2.83206	-1.56779	0.131405	-0.670026	2.20379
0.0726139	2.38581	0.551509	-1.10285	0.366183	0.75426
0.545985	2.25161	1.55657	-0.961784	1.62019	-2.44716
1.64323	1.41395	1.14718	-0.0222464	1.33539	-2.06789
0.275047	-0.614428	0.604594	2.02443	0.189352	-2.03893
0.567254	0.803416	2.32706	-2.17264	1.97552	2.19764
-0.696043	2.17771	-0.486326	0.384797	-1.2524	-1.85437
-2.40834	0.0772215	-2.16315	2.27232	-1.18799	-2.54378
-1.62723	-3.01743	-0.498032	-0.0747715	0.30639	0.305079
2.13149	-1.3957	1.39442	2.32362	2.09005	0.607301
-2.30158	-1.1064	-1.21084	1.15774	-0.991047	3.01297
-2.21883	1.95314	-1.40755	-0.479555	-1.82794	-2.35419
-0.328646	2.87336	1.27418	0.376895	0.552295	1.62127
-1.95911	-1.22255	-2.01917	2.78853	-2.28097	1.20957
-2.29486	-0.962239	-1.21346	-2.89654	-2.20943	1.28258
1.34045	-0.253473	0.831607	-3.0332	0.124196	0.733531
1.25997	2.94331	1.82735	0.867272	1.62048	-1.24365
0.732322	-1.65539	0.694278	1.21442	0.473255	2.96944
-0.66275	0.5404	-0.35051	-2.66942	0.0940534	2.91719
0.855188	-1.46659	-1.13407	0.761281	-0.658144	2.02533
-1.45549	0.472825	-1.98868	2.77852	-1.48666	-1.77926
0.427806	-2.79541	0.573263	-0.188875	0.968278	0.444466
0.797542	0.440778	1.81112	-1.87356	1.37232	-0.321301
1.76807	-2.40554	0.364027	0.951935	1.65524	-3.13772
0.896315	-2.63095	0.592148	1.55892	0.959446	-0.373989
1.08513	-1.17135	0.378128	0.678593	-0.203874	2.05172
-0.738763	-2.78978	-0.41966	1.62507	-0.781927	-1.16529
1.24556	-1.12067	-0.282771	-1.64226	1.34867	1.74367
-0.879428	-1.93058	-1.5214	0.442902	-1.9254	-1.6042
-0.234301	-1.94599	-1.10324	2.206	-1.17487	0.48583
-0.289315	0.290219	1.80431	-2.24183	-2.27162	-2.5116
2.02482	0.569375	2.37572	-1.94594	0.953353	-3.04562
0.777883	-2.79952	0.955668	-0.242106	0.322388	0.745835
1.39856	-0.154818	1.55914	-2.78351	1.12969	1.63645
0.799425	-1.44469	-0.0684635	2.18436	0.108693	-1.6671
0.108775	1.76257	-0.154354	-2.35354	0.0586322	-0.467865
0.932968	-2.4256	0.295478	1.22597	1.67645	1.51637
0.764516	1.54936	1.8678	-2.99123	1.0506	-0.181353
2.44956	0.194386	0.497407	-2.12328	1.42145	2.22829
-0.857427	2.91442	-1.71542	-1.23498	-2.25655	0.754478
1.38815	2.54357	1.21119	-0.206151	-1.53724	2.44628
-0.194319	-3.00888	-0.586528	1.65739	-0.634119	-0.263849
-0.519302	1.83576	-1.14384	-0.834344	-0.202125	-2.35902
-1.56441	-0.355496	-0.0338521	-1.98232	-0.0389902	2.08572
-1.62924	2.91067	0.608843	-0.305217	-0.563376	-0.797318
-0.426653	0.0524713	1.98878	-0.988768	1.92706	2.89602
1.80809	2.54297	2.23798	0.0790213	2.304	-1.79164
1.16357	1.77475	1.13359	-1.39664	0.371629	-2.63185
-1.53647	-1.97341	-0.37833	0.810022	-0.269259	1.20754
1.77826	1.19013	0.428381	-1.75721	1.22683	2.57927
0.126646	2.84093	-0.367626	-0.30654	-1.05052	-1.80766
0.216898	0.59804	-1.4876	2.91719	-1.39753	-0.777173
1.07989	-2.42895	1.29644	0.585632	1.72612	2.19732
-0.0186973	-1.69619	1.20789	2.07135	-0.0687289	-0.170539
-1.07852	-1.48118	-1.77505	2.26381	-1.57611	0.508184
0.707886	2.66874	0.493581	-1.46179	0.344482	0.307089
2.18654	-0.00786229	0.698381	-2.45993	1.57024	1.79892
-0.398151	-0.707104	-0.814499	2.18838	0.676334	0.71331
0.330147	1.47023	0.256678	-0.667647	-0.107517	2.49109
1.25268	2.95125	1.96463	-0.843258	0.395236	1.88336
-1.15679	1.8397	0.200375	-1.94303	0.692691	1.20401
-2.20818	-2.88315	-2.3358	-0.805952	-2.26344	0.698934
0.160456	-1.94654	0.0606324	1.00588	-0.111335	-2.39203
0.621135	-0.197034	-0.306107	2.45779	-0.999349	0.996038
-0.123227	-1.42504	0.0704656	0.809068	0.0823495	2.57453
-1.90238	-1.92139	-1.86818	0.619468	-2.39293	2.10397
-1.59917	0.788085	-0.724086	2.71835	-1.26969	-1.96179
-1.48069	-2.51382	-1.27379	-0.345126	-1.64056	2.67373
-1.23683	1.01537	0.828873	-1.19514	-0.0345805	-3.05577
0.970485	1.39323	1.05694	-1.78775	1.34247	2.84754
-0.112345	2.01569	0.246714	-2.41752	0.354587	-0.000341036
0.894808	1.83368	0.821369	-0.177495	0.940218	-2.61003
-1.44765	0.0531794	-1.65139	2.87582	0.0812147	-2.94132
2.09589	1.64159	1.57902	-0.857578	1.43188	-2.76991
2.31721	-1.05738	1.28223	2.30674	1.1861	-0.44727
2.08608	-0.73911	1.8167	-2.919	0.730175	2.25004
-0.841494	-0.578757	-1.43567	2.96487	-0.424353	1.38741
2.3781	0.634054	2.08378	3.11887	2.37038	-2.67129
1.09736	-1.10601	1.19923	1.97661	0.228422	1.66407
2.1336	-0.836342	1.89598	3.01465	1.55482	1.3414
0.986816	2.97284	-1.38138	-1.17394	2.2321	-0.172472
-0.0880695	2.43382	1.40157	0.46445	2.05354	-1.41357
-1.72194	0.142152	-1.11055	-1.27972	-1.24466	1.95005
0.204274	-0.677624	1.6603	-1.32244	2.00052	2.62143
0.61349	-0.232735	1.17225	2.25011	2.35302	3.09803
-1.32583	1.6696	-0.568611	-1.05507	-1.68928	-1.46786
0.215088	2.17667	0.104178	-1.3633	-1.01506	0.45099
2.15675	-1.60048	2.25618	0.503214	0.96695	2.97962
2.45998	-0.528837	2.01604	2.97368	0.114748	-1.35364
1.33143	-1.51391	1.7815	2.12934	1.96023	0.188167
-1.57943	1.8843	-2.04911	-2.52977	-2.11097	-1.2267
0.180053	0.245667	-0.647479	-2.95676	1.07687	-0.545955
1.77041	0.704099	1.74247	2.80879	0.914376	-1.09896
0.210287	0.56084	0.350337	2.71713	0.305907	-1.75476
-0.0751603	-2.74328	0.309822	1.3857	0.702989	0.277482
1.20019	-3.04442	1.42149	-0.369797	1.61195	1.35389
-0.537099	1.83252	-0.767767	-1.77899	-1.31922	-1.45158
-2.34923	0.858821	-2.05167	3.00913	-1.89826	-1.0174
0.407009	-0.133928	-0.787186	2.19189	-0.138191	0.0881921
1.35996	-0.10545	1.09617	-2.96765	0.322988	-0.837698
-0.132117	1.89785	-0.502898	-1.68281	-0.617951	-0.203725
0.391671	-0.0854644	0.714765	2.00477	1.06562	-1.56628
1.00145	-2.87565	2.29206	0.492375	1.82649	-1.9112
1.34617	1.93902	0.575082	-1.8662	0.257601	-0.0205206
0.707734	-2.46193	-0.919187	-2.34945	-0.25553	0.497581
1.252	2.92334	2.34026	1.03909	2.18078	-0.857467
-0.134079	0.557276	1.32145	-2.64804	-0.813176	1.52464
-0.802173	-1.27741	0.646954	2.32807	0.494841	-0.178245
1.15769	0.8039	2.08385	-0.881374	2.16322	2.35259
2.01051	-3.1399	0.129423	1.66629	1.22212	1.94115
-0.443784	-2.1075	-1.4986	1.4779	-1.1458	-0.162278
0.967635	2.1978	0.652022	-1.66732	0.962895	0.318487
-1.86484	-3.11967	-0.919706	1.5814	-0.0486613	-1.83012
0.736897	-0.35759	-0.0889507	-2.65998	-0.379196	1.90755
2.11551	-0.097923	1.89459	-2.80728	0.881154	2.01713
0.878338	0.538906	1.328	-2.20333	1.88484	2.70819
0.834606	2.73373	1.31109	0.442663	0.0823973	-1.84298
-1.24403	-3.08714	0.740392	1.73341	0.387499	3.10886
2.48828	0.0499975	1.48835	1.88681	1.42661	-1.79886
2.04404	-2.19407	0.443039	0.625376	-0.156729	-1.00994
-2.20997	3.13413	-0.85002	0.542231	-0.985721	-1.37266
1.75981	2.86755	0.0680044	-2.29151	0.941395	-0.0452544
0.53617	-1.88588	-0.0191831	2.41876	-0.160754	0.765893
0.0855823	2.4496	0.349287	-1.00245	0.298339	0.639776
0.442785	-1.49942	0.225948	1.42455	1.65396	0.986024
0.755418	-0.404457	-1.50625	-2.57674	0.86674	1.82381
0.237617	-1.34277	0.678385	0.893893	0.464542	2.33598
-1.72393	2.33553	-0.639773	-0.279809	-1.67731	-2.34508
0.680295	1.98072	1.49752	-1.31007	0.509132	0.136605
-1.02386	-2.7238	-0.318077	2.21632	-1.29691	-0.79283
0.185755	-0.36867	1.32073	2.77008	1.74185	0.137729
-1.41813	-0.406327	-1.25451	2.33076	-2.26725	-3.01751
0.758881	-2.59159	0.505475	1.19853	1.48419	-0.346318
2.16573	-2.80189	2.02648	-0.381542	2.03449	1.82089
2.36657	1.6857	1.39146	-0.0370894	2.31693	-2.12734
-0.574685	0.212987	-1.21575	-2.0016	-1.6093	2.81457
-0.511519	-1.49023	0.0486403	2.52441	-0.527745	0.801002
0.0971354	0.930322	-0.745678	-1.26068	-1.02663	2.98402
-1.05361	1.90131	-1.1356	-1.36075	-1.60527	0.221055
2.29793	-1.14484	1.44937	1.19122	1.82626	2.8679
1.70638	2.70259	0.517059	1.27849	2.3017	-1.72777
0.243538	2.77879	0.756388	-0.757787	0.503047	0.0400517
-0.0777438	0.192742	-1.29285	2.92121	0.0415373	-2.83378
-1.4711	-2.75675	-2.4216	-3.03702	-1.15915	1.02436
0.10934	2.60499	0.334647	0.924153	0.455681	-1.09852
1.20295	-0.249956	-0.870426	-2.89894	-0.438475	2.07797
-1.28091	0.0207357	-1.68027	-2.26959	-1.68412	1.72194
0.717703	1.51382	-0.392552	-2.57708	0.939604	-1.15914
1.4391	-1.02561	1.80766	2.24592	0.692036	-2.76013
-1.87469	-2.71523	-1.49948	0.0428714	-1.05408	1.57679
-1.24785	0.373563	-1.55788	2.21813	-2.38245	-1.77315
-0.328633	2.22372	0.428964	-1.43593	-0.252835	0.98986
-0.507972	-3.14057	0.705508	0.539432	0.544532	-1.22884
-0.0132245	1.42591	-1.48209	-0.754971	0.199663	-2.26727
-1.39601	-0.930156	-1.54792	1.27941	-1.83998	3.09756
-0.727113	2.0443	-1.63162	-1.7107	-1.73584	-0.0965035
-0.222141	-2.55911	1.53572	0.331608	1.86083	-1.63436
-2.44321	-0.678511	-2.3995	-2.59454	-2.00119	0.705587
0.493502	0.247972	1.11726	-2.12348	0.695679	1.63573
-1.24297	0.27716	-2.02989	-2.22545	-1.30936	2.64045
-1.10272	1.28163	0.911118	-1.61236	0.132956	-2.14343
-0.873926	-2.39112	-1.93175	-0.0370211	-1.37864	1.46068
-2.31604	0.565088	-0.956127	-1.83231	-1.24337	-2.31366
-1.07549	-0.713187	2.1444	2.29681	-1.37448	-1.29562
-0.159043	-0.0153457	1.35441	-1.69168	1.10731	2.45576
1.46707	1.19122	1.11633	-1.58764	1.45289	-3.04582
0.47216	2.95135	0.903845	0.537648	0.993182	-1.13276
0.892246	-0.612489	1.91767	-1.52142	0.731467	2.09989
-1.78436	-1.60998	-1.69435	1.21772	-1.52723	-0.831582
0.773763	-2.91758	0.836535	-1.25767	1.32633	0.567598
-0.634361	-0.486287	-0.487568	3.05399	-1.47079	1.22243
-1.92245	-0.47193	-0.486239	-3.13409	-0.719325	0.507707
-0.202602	-0.489688	-0.580447	-2.10664	-0.669569	2.38738
-0.454001	-1.15884	-1.06255	2.98147	-1.43353	1.05093
1.1429	-1.92999	-1.90461	3.08529	0.376005	0.706372
0.177136	2.30393	-0.132072	-0.320765	-0.382082	-1.42612
2.42298	2.73224	-0.28024	-0.137295	2.01144	-2.27929
-0.537144	0.615306	-0.221328	-2.03162	-0.160146	2.54521
1.59041	-0.467373	0.543341	2.53201	-0.281185	0.228026
-0.955288	2.03894	-1.48674	-1.81171	-1.82021	-0.0331985
-1.11229	-0.81559	-1.97851	2.02307	-0.460533	-2.6198
1.66074	-0.813901	1.21959	2.37715	0.486037	0.929659
-1.73955	0.033451	1.08359	2.57269	-0.735575	-2.21902
-1.87154	-2.58368	-1.48599	1.92978	-1.15126	-0.310953
0.595694	3.11574	0.774999	1.31735	-0.174317	1.38334
0.370943	-2.18983	0.286815	0.12374	0.0563983	2.77937
1.06765	-2.44241	1.14387	0.647107	1.30685	2.30262
0.00845658	0.666703	-0.495017	3.1328	0.779707	-1.17576
-0.568022	2.50693	-0.372597	-1.25107	-0.0207145	0.383253
0.748448	0.947292	0.59023	-1.17526	0.887939	3.10298
-0.811599	-0.27535	-1.23411	-2.45721	-1.15699	1.81866
-1.82149	2.09987	0.107935	-0.884278	0.287609	2.05716
0.500033	-2.07039	0.00211902	0.935646	0.414264	2.54325
1.53338	-1.91253	2.24659	2.11264	1.22512	0.80698
-1.58867	-0.567115	-0.732808	-2.23005	-0.104138	1.25014
1.88154	0.695145	2.05195	-1.55884	2.29955	2.92213
-2.23252	-0.714743	2.25319	1.66762	-1.15499	-1.71612
1.04773	-2.85929	0.403821	-0.154782	0.822652	1.69067
-0.57694	-1.25755	0.14238	-2.42734	-0.330824	1.4948
-0.270841	2.32722	0.167841	-0.220851	-0.967383	-1.13914
-0.110441	3.12459	-1.35635	-0.321513	-1.578	-0.795763
0.107971	-2.31239	0.866813	0.670465	1.75801	3.03323
-2.47638	2.92948	-2.32747	0.0485428	-1.45848	-2.71616
-0.43623	-1.87232	-0.898456	1.63008	0.064816	3.10023
0.145638	1.56588	0.226899	-0.813869	0.672311	-2.35971
0.359124	-2.52438	0.752077	0.193853	1.20517	2.15851
1.26789	0.5919	-0.383512	-0.692322	1.01158	-2.26051
2.34893	-0.567771	1.41391	-2.49126	1.52088	1.35752
-0.276582	-1.08037	-0.255872	0.56967	-0.0530107	2.36386
-0.292289	-1.75335	-1.36512	-3.13667	-0.17797	1.65059
1.03464	0.574838	-0.945869	-2.90861	-0.490868	0.201318
-0.100262	2.45822	0.612404	-0.656283	0.881102	1.08461
-1.09901	-1.09389	-1.63779	2.39447	0.0787202	-1.6624
1.47612	2.04676	1.81556	-1.935	1.24103	-0.32338
-1.96189	1.30733	-0.980601	-0.336653	-1.46687	-1.78295
-0.303898	0.945095	-0.24041	-2.00127	0.578453	-1.03548
