isophoton_Eta	isophoton_Phi	jet1_Eta	jet1_Phi	jet2_Eta	jet2_Phi	R
0.0	0.0	1.354320352753837e-16	3.131526515057571	-0.03328566607326359	-3.128177614512396	0.04073452181964738
0.0	0.0	-7.9132616575977e-16	-3.0250063987292672	-0.016225445972351617	0.8690236460771411	2.389210357591489
0.0	0.0	-1.869007429124972e-16	2.823189238148396	0.5585799031033708	1.5287683476619438	1.409800322697761
0.0	0.0	-5.971568436122964e-17	2.9225768937484706	2.1283281940998062	0.09534278975329019	3.5387898469100385
0.0	0.0	-2.4237393770062972e-16	-2.601233782756175	0.4463488063870264	1.981176936228615	1.7583689762994288
0.0	0.0	-9.090238131219756e-17	-3.0609775818664415	-2.410371415127364	0.12618375056602527	3.9236787344368604
0.0	0.0	7.950862178675978e-16	-2.588930495689317	-0.8647766133136858	1.6533058620732315	2.216599017653125
0.0	0.0	6.228564518307495e-16	3.099763898915201	0.8382584956965828	1.0989298901169726	2.1693349295051436
0.0	0.0	8.609766049393659e-16	-2.0390601074480372	-0.18907819138226484	1.751047335815229	2.50023754831535
0.0	0.0	4.630632969857732e-16	-2.944776132403277	0.9833375846715952	1.7809307940647874	1.8419260874995913
0.0	0.0	-1.5974915029233177e-16	-3.060521160696056	-0.6348678365380972	-1.9093708121512298	1.3146118418854438
0.0	0.0	-1.3408906669608126e-16	2.980108565888198	2.3533970197632845	0.8215887932325328	3.193381458826392
0.0	0.0	-7.039430001503602e-16	-2.030387939040704	-0.4022915595551396	2.4909623770868077	1.8071804100821725
0.0	0.0	1.7994214222616797e-16	-2.840652975869903	0.635566028073178	1.9252397394213752	1.64502917464702
0.0	0.0	1.551084391708395e-16	2.8308771931233454	-2.4650742851843153	1.1090590297123943	3.0068669773252066
0.0	0.0	-2.559580748085094e-16	-2.2002337828647764	0.4506004824299501	1.836792667710729	2.2909103875680206
0.0	0.0	4.834881142064144e-16	3.1073896575963205	-0.19137851364683822	2.400612982240337	0.732228792327187
0.0	0.0	-5.758272383505613e-16	-3.0044833616330773	-1.443972211539518	-1.6010327259986514	2.0136358743231106
0.0	0.0	-1.8862355137869876e-16	-1.1100278258859095	2.9307965495716393	1.0551897218490336	3.6438627092688805
0.0	0.0	-7.176323399740642e-17	3.059258192835808	0.43076367143243743	1.9714126230383284	1.1700279160575426
0.0	0.0	2.0334368346959293e-16	-1.6940916955218217	-0.8591576075731089	2.923652527058777	1.8739919425976725
0.0	0.0	1.2508958387658447e-16	-2.5262123720340695	-0.7067669132692069	1.3684984518737744	2.4908492180243065
0.0	0.0	-1.386198183265023e-16	-2.869197921231995	2.4837286209533738	0.6806488009374286	3.693243517945751
0.0	0.0	-2.0296940387224734e-16	-2.1436320714080104	1.6708814561330472	2.3127458111023986	2.475695903635122
0.0	0.0	-3.1966555789497167e-15	-3.0548501153575445	-0.7074501063981198	-1.0224622259165805	2.1519958610994125
0.0	0.0	4.037566220019749e-16	-0.8159648475155041	-0.4754542801213025	2.3984382860271523	3.1053954340337184
0.0	0.0	-2.62575416656789e-16	-1.8780041987439748	-2.336771506413587	1.6962879734404102	3.577513534567068
0.0	0.0	5.198919619807589e-16	-3.0569383117027407	1.678582978044993	2.0216649802868263	2.066073243014788
0.0	0.0	6.702491055242566e-16	-2.362483451272697	1.6250810085362395	1.6362875134751957	2.80346877496661
0.0	0.0	2.2522956341225034e-15	-2.5192397734435676	-0.6839378946617859	1.9502056847453855	1.9384074090786396
0.0	0.0	1.6677107486467086e-16	-2.7628277874036953	-1.1579028745433562	-0.4412366464304984	2.594325440788221
0.0	0.0	1.446403171053498e-17	-1.7439501463175482	-0.13443892682658673	2.5553700889260083	1.9884150594616896
0.0	0.0	-1.0842664131295485e-15	-3.0773386239767486	-0.6497877704520637	1.3084283619178148	2.005597275770272
0.0	0.0	3.6558302406815634e-16	-1.2253114530643066	0.33073349623179615	2.351231514519634	2.726774174738623
0.0	0.0	-6.951806550509536e-17	-2.6261706846181982	-2.219694619444337	1.3430059695600236	3.206505925420274
0.0	0.0	2.248420955388103e-16	2.420534488108624	-1.4020971002006315	-1.2769298059290417	2.9413992310114416
0.0	0.0	-5.337084638275109e-16	-2.0354630183347897	-0.5451663865303271	-1.646837076172579	0.6695046765512541
0.0	0.0	4.9228907824908055e-17	-2.9817786230746575	-0.044381225616790476	-1.183377091954104	1.7989490710756653
0.0	0.0	7.163240134688597e-16	-2.7569629722032905	0.996244476618771	2.1746644674769002	1.6790508409196314
0.0	0.0	-2.7746644026740176e-16	-2.9754582732814745	-2.288688714623162	-0.24956788026021126	3.559294096756973
0.0	0.0	9.617826600852425e-15	-2.493034888562637	1.7259777840554806	2.1189431342433265	2.4024847758927614
0.0	0.0	9.620404189184363e-16	3.0946684415325625	-0.8179144032500469	-1.5812001334403174	1.8034553082002138
0.0	0.0	-1.0977359330063963e-15	-2.5883403312789066	0.7996050115547911	1.6476280053144468	2.1978319997579003
0.0	0.0	-4.5697220410412085e-16	-3.07475435124499	-0.8979354572055745	-0.5310292406770225	2.6975591788579916
0.0	0.0	-1.6032833455153645e-15	-2.414574615156489	0.30775582844778643	2.2834546652511882	1.6147548665834355
0.0	0.0	-6.841432095765122e-15	-2.4701769563191216	-1.2709826321145374	3.134744057589111	1.4406385051995765
0.0	0.0	-7.790606090832277e-16	-2.7446366046567094	-1.245593882738739	1.6609682675150161	2.253178290912744
0.0	0.0	-5.853188892784477e-16	-2.162610256826227	0.38703428123006184	1.989795746485436	2.165644471430882
0.0	0.0	1.4583396256377662e-16	-1.845972425720655	-0.025015454107163694	2.504240198286136	1.9331345444216816
0.0	0.0	1.4153954154418735e-15	-2.4711321660097423	-0.5800344094798837	2.1423448390997972	1.7675875452668022
0.0	0.0	2.0011308280855826e-16	-2.4511470228015697	-0.28927717250003604	2.262611145239044	1.595864288589589
0.0	0.0	1.8104586424253153e-16	3.025150263612895	-2.425687302779998	0.31891254731745505	3.634237398405346
0.0	0.0	1.6146432357584786e-17	-2.1703903847815127	1.76351619417661	-1.6222966949035076	1.846725767407614
0.0	0.0	3.2170576927445344e-16	-2.237187947967046	2.1621682910979083	1.639105989720266	3.2354439855397965
0.0	0.0	1.3779720847062826e-16	-2.6743281383173603	-1.6405973408722059	1.4241700293204589	2.73210862385743
0.0	0.0	4.150875268272887e-15	-2.599871191927539	0.049361690136170984	2.2224068023509784	1.461741000773024
0.0	0.0	2.3449168345143625e-16	-2.37929634779566	1.7241880366443298	1.9497547584333703	2.6060439100353037
0.0	0.0	-1.2372710586669585e-15	-2.228493235840082	0.3179738912528722	2.2475877409040512	1.834866059579571
0.0	0.0	2.1823354818417144e-15	-2.354925414058718	0.32784320781826076	2.424446622301145	1.539134666754693
0.0	0.0	3.8488065563979197e-16	-2.7150461757717594	-0.875919723267388	1.592734803485245	2.160892783176455
0.0	0.0	5.671892493442795e-16	-2.5864041502102877	-0.0022602121222514183	1.552824433793458	2.1439579145612266
0.0	0.0	-7.291809671623121e-17	-2.1488886195263825	0.31530543837182895	1.6043243424193092	2.5495445842571853
0.0	0.0	8.238766783945131e-16	-2.041755953366768	0.9930655844836784	2.593275674554221	1.92421147630388
0.0	0.0	2.8541170544617896e-16	-2.3887959475336107	-2.052352866804946	1.2865419756321081	3.3185870891375524
0.0	0.0	-4.1459311181730363e-16	-2.459486913688402	0.9142076162245918	0.6517970539517569	3.24281721545599
0.0	0.0	2.613316650132753e-16	-2.7842698979186626	0.7127124704373647	0.817520250946769	2.7744979835183736
0.0	0.0	-9.872757389672753e-16	-2.5428043451045808	1.1393307763481872	1.4297465251235397	2.5762581623665324
0.0	0.0	4.355305698035955e-16	-2.333887907762924	-2.396585775329101	1.0496887670528015	3.7618284914903826
0.0	0.0	1.8646912376840902e-16	-1.3594953479964538	-0.9658532592959076	-1.4129020036815971	0.9673286873467568
0.0	0.0	-6.579987290210233e-16	-2.5288778909302843	1.5617693799967063	1.9047980950270216	2.420704097072461
0.0	0.0	-1.4700826738176352e-16	-2.3904893812303896	-1.5371637222306713	2.5292750985753205	2.0546991656831213
0.0	0.0	1.8967038330849722e-15	-2.440013463334602	0.8354397485459765	2.1213212708211913	1.9138257416162339
0.0	0.0	-3.2177151394007484e-15	-2.3067609279020416	-0.11813184502704306	2.3811761779627667	1.5996161904055382
0.0	0.0	-1.0455688448530409e-15	-2.519665525144161	0.2739154618883446	1.1963563884121218	2.581735379511429
0.0	0.0	-4.2470840222580067e-16	-2.9737958420811017	-0.6255909035245046	2.2997346955775995	1.1877570173183056
0.0	0.0	3.748455549455944e-16	3.072698391161239	-1.6740063905257438	1.3060647045318894	2.433781415463319
0.0	0.0	-3.5827270759985323e-16	-1.7242409987475646	-1.6775506799023712	2.118839026940535	2.9611298634817675
0.0	0.0	1.3686301215720574e-16	-2.4936426948935564	-1.479147112513425	0.8140857824383112	3.322833057308814
0.0	0.0	-3.452911041691219e-18	-0.9497544984230535	-2.091336103719929	0.30529034880511063	2.4390211699114914
0.0	0.0	-6.304111623981769e-16	-2.2011104200889147	-2.78616394894004	-0.6680809221395609	3.180076884598233
0.0	0.0	-8.7044756541496945e-16	-1.9649469641519595	-1.077868400846165	1.1754985921571028	3.3202708596866017
0.0	0.0	1.130566829914033e-15	-3.1404359575288288	-2.218247558556651	2.0742779946313092	2.462164346167746
0.0	0.0	-1.4322373166504907e-14	-2.3841814977443954	-0.8968569979397171	2.060903489071616	2.0452298801049458
0.0	0.0	3.766290441743828e-16	-2.084227999801092	0.15538994337280534	2.244714666303278	1.9604107566267948
0.0	0.0	1.2284069740949987e-16	-2.1206610102423262	-2.0863551875919217	0.22388095866616062	3.1384319353404826
0.0	0.0	9.426057638961208e-16	-2.7321648912639787	0.6017296852978209	0.5470621498215588	3.0636324646738187
0.0	0.0	6.554991895779911e-16	-2.758283976961379	-0.7618951879646666	-1.7299857728190382	1.2797974347864893
0.0	0.0	4.4432576426809533e-17	-0.9234338800942918	0.5725915249081062	-1.1976685118029984	0.634874544792119
0.0	0.0	5.444383841999261e-16	-2.7015579252344377	-1.4387618192856995	0.5987702362097693	3.311717428238543
0.0	0.0	4.946062864522006e-16	-2.667538029477413	0.15447286374879693	1.6025582427869776	2.0190070153742776
0.0	0.0	9.443644273266827e-16	-2.480134083611637	0.08313327458504971	1.578551417149069	2.226052679093841
0.0	0.0	-3.325883372005026e-14	-2.4801951302666096	-0.7028882436265003	2.9659301477210573	1.0930331081440654
0.0	0.0	-1.0820085876510158e-15	-1.8321582907871248	0.4877654952979333	-2.947631241577847	1.217454345077876
0.0	0.0	-3.9831037782142245e-16	-2.8488590927704722	1.6831917414689557	1.193751801169198	2.8023754459056143
0.0	0.0	-2.6771121711668296e-16	-2.899548556639835	1.534077313651955	1.6835240570934535	2.2899293383593355
0.0	0.0	4.489694247183374e-16	-3.0095959252537394	1.2150297674379735	1.466249426762249	2.17779132363299
0.0	0.0	-6.13175358708012e-16	3.105301947561426	-1.5618585833425906	1.350487771824928	2.3492073185921005
0.0	0.0	5.136607074122805e-15	-3.116385287161393	-0.952685212683095	2.1999589633306083	1.357346950253254
0.0	0.0	7.10955739731017e-16	-2.8278733821309237	1.4478719047315811	0.163874626483003	3.323686086193528
0.0	0.0	-6.834778669947873e-15	-3.0776253466042616	2.1616160006871143	-0.29358349421151875	3.5246947059711426
0.0	0.0	-1.3671428943266938e-15	-2.98166204922959	0.6495147064706398	2.483875798199733	1.0442302056336534
0.0	0.0	-2.4500664642082105e-16	-1.6876316674467216	2.6517942534941707	1.3312572867467405	4.018171634041533
0.0	0.0	1.807661560153812e-16	-3.0990082833222625	1.300576615651747	-0.19039474872182538	3.1861469248672445
0.0	0.0	-3.1766569051748396e-16	-2.194595719847399	1.4790411577137972	1.7611465398102537	2.7576355607058662
0.0	0.0	-1.0343122870238105e-16	-1.2725945795892741	0.5332811617701235	0.4423794840746512	1.7959746202379505
0.0	0.0	1.0150229092515003e-15	-2.5698726784083776	-1.599620652022227	-2.5090016700383617	1.6007784075367835
0.0	0.0	3.1353550005912866e-17	-1.5876764517369395	0.4591188617822841	2.0305523426722445	2.7042158464519144
0.0	0.0	-1.5914711018558903e-15	-2.7526705081792846	0.6570921086361257	1.6041549789119909	2.0353457189584625
0.0	0.0	-2.866971394127198e-17	-2.4119930878822986	-1.7874233718039798	0.30423952298294665	3.2515845224134856
0.0	0.0	2.1142616444154038e-16	2.9554145986766702	-1.643573609092203	-2.5718817574086845	1.8090611694718088
0.0	0.0	7.035051731613127e-17	-2.680321945837927	0.4622377422986409	1.6909321683755312	1.9670141374789933
0.0	0.0	1.6747446198656949e-15	-2.452780803124264	-0.43407593663559646	2.1744683726012046	1.7118838717101401
0.0	0.0	-2.778800247282456e-16	-2.7281953044525107	2.1081094259819135	1.5749990142191221	2.892142746561189
0.0	0.0	-5.521495148234769e-16	3.088842184479298	-0.5552058354569778	-1.4085754042230167	1.8700855231996742
0.0	0.0	1.4397817782473236e-15	-2.188272773838765	0.37251401090459224	2.9138563809439497	1.2384104018598716
0.0	0.0	2.6910178787315645e-16	-3.125012239738662	0.7087906177877717	1.1044155562468454	2.1726260733614664
0.0	0.0	-1.0835017929306936e-15	-2.583441223124622	-1.8165927514943034	2.69373681086968	2.076549989401491
0.0	0.0	4.494342318309023e-16	-2.1750916946055607	0.6660174650253058	2.8476075255041913	1.4256242279841331
0.0	0.0	-1.0292536144798553e-15	3.134863235202197	0.19536566177610246	2.561136574820917	0.6060775714654615
0.0	0.0	-1.0337322162098981e-14	-3.0862255309679316	-1.0546803528243358	-1.430431465822645	1.9631618967380142
0.0	0.0	-5.249925623772746e-16	-1.9222916432019357	2.881772399401122	0.6203533861678332	3.843131003144298
0.0	0.0	-4.3251124538450455e-15	-2.4708264349371043	-0.19016909445197533	2.232919431233316	1.5908467029541309
0.0	0.0	1.614289374962079e-15	2.012197449221664	-1.9795775981630752	0.9163354683492883	2.262662358433229
0.0	0.0	2.917217467643107e-16	-2.851264028131751	1.0538097959277337	1.7682100692134264	1.9693780936432503
0.0	0.0	1.1758017034026036e-16	-2.3714400677162386	0.48422405616257175	-2.2395348712322978	0.5018684264087555
0.0	0.0	-3.457739980778466e-16	-1.0625594684181205	1.6575639443632568	2.219605505232677	3.4283583931535397
0.0	0.0	6.060422446312835e-17	-3.012967305820667	-1.3927411910656506	1.135425461404681	2.5489345252350506
0.0	0.0	4.78764434343702e-16	-1.8120825350496599	1.0253746400526293	-1.281817502353526	1.1543717587342865
0.0	0.0	-6.633473781301751e-17	-1.210185545323113	1.9034241118910236	2.326524401323328	3.341579006359688
0.0	0.0	-1.1984101025409609e-15	-2.1168106620158547	-1.7922386429748542	1.7284876829473366	3.025791168259473
0.0	0.0	-4.826383444747207e-16	2.6882596216499115	-2.192419596281232	1.0850864759022851	2.716038994823951
0.0	0.0	-9.309813258526623e-16	-2.5131001301380733	0.7839462664062454	2.074308480860869	1.8682158204879955
