isophoton_Eta	isophoton_Phi	jet1_Eta	jet1_Phi	jet2_Eta	jet2_Phi	R
1.29365	-2.25602	1.56584	-0.0313003	1.38766	1.78046	1.8205008918031569
1.40904	2.4271	0.641641	-0.697699	0.69385	1.79365	2.4918959888972094
1.9962	2.66226	1.52147	-0.11923	-0.0881066	-1.12813	1.8996357654212452
1.24017	-1.46843	1.17208	2.69869	1.25282	0.92489	1.7756366147384999
1.84317	1.48039	1.93278	-0.9221	0.83497	-1.95065	1.504360960208686
-0.112374	0.687274	0.362578	-1.78097	0.452496	1.82343	2.6802940078814546
0.354556	1.4335	0.286426	0.256394	1.36508	-3.04313	3.172653345021576
-1.51096	0.0136388	-2.45441	2.05257	-2.17333	-2.46253	1.7902881387822271
0.59834	-1.33948	1.70858	2.89938	2.38072	1.145	1.8787286562992538
-1.65646	-0.819668	-0.952127	1.24635	-0.861352	-3.13253	1.9064676245814762
0.0209324	1.43147	-0.178236	-1.46127	-0.509742	2.50463	2.3408774899396994
0.433891	1.29329	2.24004	-1.8557	-0.776515	-0.289744	3.3987971787032247
-0.00168437	1.39417	0.998637	-2.38864	0.698369	-0.559993	1.8531353761754699
0.678751	-0.221954	0.728951	-2.47041	1.15364	2.40343	1.4719425741482313
-0.574488	3.13285	-0.267806	0.751371	-0.566439	-0.347618	1.1388408540309747
-1.46185	1.66078	-0.910469	-1.13972	-1.47198	-2.56752	1.5342449097588688
1.35256	0.763184	1.29036	-1.80325	1.63996	2.80163	1.7143304419239502
0.601393	-0.997997	1.36882	2.86537	0.883431	1.32962	1.6106304802222637
1.76068	1.52753	1.25832	-1.77663	1.38379	-0.224015	1.55767649373193
-2.01951	1.98129	-0.276369	-0.737677	-1.25561	-2.8353	2.314937404382676
1.32539	1.04674	-0.0016803	-1.37518	0.0811913	2.84377	2.065898135313878
-1.99674	-2.18775	-0.37829	0.768645	-0.463701	-3.05246	2.463561340401843
1.45172	0.651702	1.16423	-1.70922	1.80188	2.77871	1.9051349402224693
0.280024	-1.57854	0.19463	-3.07147	0.0541061	1.19498	2.021625154596161
0.333377	-1.10022	-0.299361	2.39809	-0.40861	-0.0642954	2.464807741413954
2.0549	-1.35357	0.834757	1.98076	1.44571	-1.21955	3.14283052801557
0.644039	-2.21063	1.16673	2.734	1.75141	0.886279	1.9380205355570925
-0.400295	-0.951955	0.0355212	2.61843	-0.0591957	0.781594	1.839276428936556
1.3563	2.46287	1.11724	-1.28093	1.73822	0.347163	1.7424990608459447
0.712288	0.343255	-0.121196	-1.67291	-0.335037	2.61957	2.002157734374086
-1.29818	-2.79066	-2.17616	0.919364	-1.37477	-0.394987	1.5393974416313023
-0.969589	1.24702	0.156131	-2.66627	-0.472789	-1.11521	1.6737166695710477
-0.942369	-3.00928	0.123418	-0.663046	-0.387458	-0.530697	0.5277409830371335
-2.15939	0.894418	-1.58558	-3.0886	-1.27624	-1.55627	1.5632422923206752
2.03001	-2.4232	0.942204	0.537834	1.31681	1.8813	1.3947152212519944
-2.40809	-0.933128	-2.23995	3.12713	-2.07084	1.40336	1.732045381911225
0.149982	0.360388	-0.919903	2.07336	-1.44738	-1.69767	2.5669351906348474
-0.943907	-1.34355	1.32292	1.08847	1.15844	-2.39319	2.806349535814752
0.965824	-2.70792	1.76245	0.834204	2.15872	-2.14614	3.0065728448244853
2.23961	-2.18606	0.381748	-0.147824	-0.0411653	1.80345	1.996578544007946
0.733952	-1.36662	1.04096	1.32893	0.885739	-2.86133	2.0986733667423723
0.61794	1.38765	-0.398883	-2.43005	-0.445357	-1.18695	1.243968425112149
0.000715385	-1.27203	0.434717	-2.54931	1.74048	0.780847	3.228837746801925
-0.891844	-1.63405	0.881387	2.63555	-1.26521	0.631099	2.936954628830687
-2.29976	-2.85355	-1.23964	-1.63062	0.00336097	0.628394	2.5784095220924352
1.38891	2.6018	0.125154	2.54557	-0.37678	-0.0841222	2.6771661896671337
-2.28809	-2.99716	-2.00356	-0.395624	-1.12963	1.26491	1.8764665757897208
2.31723	2.82645	1.22996	-0.702475	0.928841	0.98748	1.7165723271059683
-1.41581	1.81287	-1.66593	-3.11833	-1.7386	-1.17138	1.9483057335541563
1.86046	-1.0349	0.756221	2.94961	1.42857	2.25166	0.9691168042609721
1.9915	0.999305	1.97008	-2.4692	2.0727	0.254884	2.7260162331607636
0.425314	0.402322	0.478791	3.10128	0.671555	2.74351	0.406395537126086
1.32638	-2.75248	0.649765	0.42792	-0.434876	1.69055	1.6645361563453647
-0.205279	0.336468	-1.76934	3.05231	-2.3866	0.148433	2.968755890727461
-0.237515	1.17167	-1.20079	-0.939492	-0.483244	-2.82367	2.0161842668268197
-1.56127	2.41947	0.266573	-0.691859	-0.502026	3.07425	2.631808799849606
-0.542596	0.614895	1.06424	-0.555773	-1.39977	-2.17435	2.9480734022457784
2.16621	-0.22506	0.25705	0.797789	1.42048	-2.30026	3.309301583612621
-0.51832	-0.574859	-1.11167	1.7791	-1.62246	2.68197	1.0373430777712842
0.0263796	-0.98804	0.2218	2.69667	2.40225	0.78656	2.8987725703476634
0.499511	-0.806915	2.44136	-1.04581	1.14344	1.8067	3.133912830073612
1.28346	-2.70134	-1.02583	-1.87164	-0.473511	-0.202718	1.757941102496042
-0.70859	1.67885	-0.371722	-2.66091	-1.3588	-1.017	1.9174887395194788
-1.35737	-0.821121	2.19911	2.16868	-1.77046	0.459165	4.3220281720651705
-1.36447	0.226059	-1.20191	2.59801	-1.71434	-2.28893	1.4873081263547971
0.320617	0.512738	-0.278014	-1.29317	-0.271288	3.10061	1.8894172789181294
-0.0941287	-1.58059	0.851535	2.27469	0.916228	2.7244	0.45433937574130645
-0.56287	-1.76555	-1.6051	1.43996	-2.05038	-0.809302	2.2929138280894903
-0.99768	3.12969	-0.847532	-0.162634	-0.735501	1.57592	1.7421598537094694
1.67075	-0.692974	1.32778	2.64336	-0.0154293	0.318703	2.6848168263878804
-0.865142	1.76091	0.817429	-1.47599	1.06033	-2.06283	0.63512367409899
-0.489554	0.658188	-0.134751	-1.54904	-0.336443	-2.77879	1.2461800533486322
-2.24458	2.63001	-2.03519	-2.03767	-1.97299	-1.49799	0.5432525585765795
-0.624781	0.529331	-1.46212	-2.75354	-1.81748	1.94196	1.6269681509586895
-1.74976	0.678115	-2.40778	2.93097	-2.22739	-1.47731	1.8835632357290741
0.929214	-1.47548	1.06752	1.73365	0.601741	-0.543045	2.3238524479549043
0.606295	-0.560511	-0.356811	-3.13538	0.132635	0.740669	2.4563921894229703
0.122043	1.55526	-0.861081	-0.943178	-1.24407	3.09827	2.274217827852421
-0.745371	-1.2007	-0.300022	2.13235	-0.561478	-0.066325	2.2141659819356363
-1.29312	-1.79693	-0.922057	-0.0585933	1.18519	2.8854	3.620440093338639
0.664983	-0.193632	1.42953	-2.60371	0.978864	1.78407	1.9482456523858949
-2.41318	1.42539	-1.27053	2.71452	-1.3762	-0.513648	3.056844270823558
0.108385	-1.06185	-0.870875	1.63051	0.106483	-2.21589	2.625481154655335
-2.09748	1.86334	-1.86355	-2.29461	-2.18263	-0.360816	1.9599416524060098
-1.17834	-0.737864	-0.185791	2.78333	-1.27107	1.86868	1.419300930155758
-1.17455	-2.12679	-0.836663	0.894442	-1.04786	-0.805305	1.7128175725447237
1.08795	0.475371	-0.625365	-1.98507	0.961299	2.56844	2.3471854032357133
-2.32387	2.76513	-0.290198	-0.389138	-0.76901	-2.04057	1.7194442654439257
-1.31425	3.02794	-0.596651	0.636539	-1.30611	-0.872568	1.6675539002173214
0.480554	-0.890274	1.53232	2.31193	1.30462	0.389232	1.9361340060037164
-0.885027	2.3349	-1.65569	0.237787	-1.50177	-1.63825	1.8823406152365199
-2.29382	-0.324458	-0.96932	-1.53143	-1.63572	2.39944	2.444887781553868
-1.2364	0.870157	-0.759419	-2.90027	-0.584656	-0.976462	1.9317296205817724
1.73526	-0.533885	1.20894	2.25173	1.96164	-2.8019	1.4416530593084755
-0.626044	-1.47195	1.34476	2.40056	0.144477	-0.723234	3.346456070909194
-0.353959	-1.56503	0.0840617	0.962531	-0.165608	2.67919	1.7347198855662809
0.109383	-0.485892	-0.581551	-3.1337	-0.529927	2.09717	1.0535808194440834
0.511143	-0.467714	-0.437849	2.24942	-0.722594	-2.34788	1.7097628443702377
-0.736203	-2.50487	-1.14971	0.0536213	-1.56585	1.6009	1.6022621118511446
-2.02836	-1.29603	-0.340275	2.11126	0.0890256	-0.886305	3.02815041475574
1.02813	-2.19378	0.513257	1.38237	-0.492236	-1.34804	2.9096657782551247
-0.967929	1.99256	0.325358	2.45621	1.0115	-1.00291	2.9062236155153873
0.716566	-0.525327	1.24101	2.75556	2.02471	1.65186	1.3536393094173942
-2.23252	0.0166412	-0.853292	2.94577	-1.93049	-2.69117	1.2561801336813274
-2.05342	0.407316	-1.91332	-2.36659	0.478786	1.13241	3.6706755427238034
-0.379883	0.821161	-0.265721	-1.95805	-0.966049	2.59693	1.8647125492546262
1.57344	-1.74832	-0.0198665	1.51682	0.325321	1.28418	0.416264074544333
-1.49677	2.32819	-2.13448	0.108746	-1.66345	-2.34278	2.4963671584075926
1.87536	-2.94559	-0.2305	1.22871	-1.59645	-1.10359	2.702858244988072
0.871523	-0.497024	-0.0948623	-3.00505	-0.334486	1.85392	1.4442329309381963
-0.0739555	0.964199	0.0875386	-2.94986	-0.289472	-0.943978	2.0410045542419453
0.830935	-3.06356	1.54768	1.04808	0.498455	0.232737	1.3287803837632461
-2.25139	0.226706	-1.41775	1.61602	-1.51914	-2.42386	2.245595385041592
-0.95552	0.909786	-0.199666	-1.80383	0.0789178	2.3693	2.128366118171208
-2.21178	0.730254	-1.22573	-1.77572	-0.0307964	1.97331	2.801751136220957
0.522903	-1.43129	0.950594	2.93257	0.984942	0.923194	2.0096695485775764
-0.858993	-0.914087	0.133495	1.45418	-0.0600151	-2.73601	2.1019218621722793
0.0564967	-2.40193	-0.589249	0.975968	0.237212	0.299321	1.0681240317163545
-0.866271	-1.61321	-1.73211	0.276608	-1.35909	2.00764	1.7707669822492174
1.05582	-1.4839	0.457574	0.723097	1.2466	2.62371	2.0578852748501313
0.382901	-0.632495	-0.0804722	1.47034	0.987755	3.13872	1.9810606187645647
1.69049	-0.884233	0.487995	-2.90824	0.691994	1.14684	2.2374246025023585
2.07083	0.653258	2.15507	-1.66995	2.41603	2.77007	1.861547332514115
-0.961973	-0.146017	-1.43093	1.83853	0.378495	-2.49166	2.6623691518064296
0.146412	-2.72975	0.663623	0.349934	0.0982354	1.68132	1.4464618277817634
-1.49253	1.43123	-2.13105	-2.04933	-0.968013	-1.19282	1.4443906824225226
1.64328	2.42567	0.235465	-2.51908	2.25586	0.916604	3.491455233912423
2.33179	3.04457	-0.149142	0.67357	0.89806	-0.960506	1.9408339451328647
0.192075	1.69642	0.268794	-1.95056	0.567897	-0.315901	1.6617980174768534
1.01074	-1.79543	0.768086	0.14074	0.710823	1.52369	1.3841350200283928
1.30376	0.533412	0.819246	-1.82452	0.787267	2.80081	1.6581637060267966
0.565195	-0.899842	-0.0133428	1.66333	2.05756	2.43874	2.211311618733968
1.24621	2.52115	0.382885	-0.426423	1.29179	-2.46162	2.2289313869731386
-0.406115	-1.47823	-0.387241	1.79103	1.12762	-0.87101	3.0628843939856756
-1.2993	-3.06697	-0.35494	1.50825	0.242312	-0.666396	2.2551707644477834
-1.4745	0.499275	-1.10205	2.71797	0.202726	-1.54192	2.407522442310961
-0.138957	-2.90548	0.271771	-0.169688	0.375676	2.36042	2.5322406561559268
1.4823	1.79703	1.04524	0.369933	1.05611	-0.433527	0.8035335266807478
0.125035	2.4141	1.52119	-0.224757	1.67522	-2.19206	1.9733236771267404
-0.70112	1.84301	-0.999094	0.398824	-0.0468833	-2.41475	2.970337332807587
-1.8621	-1.71616	-1.42794	2.24369	-1.33982	0.500675	1.7452410792280246
0.864785	0.292904	0.580412	-1.43303	-0.191703	-2.93894	1.6923139488064856
1.63911	-0.98204	0.952891	2.34973	0.159023	-1.47816	2.580445978291756
-0.601019	0.8667	-0.715984	-3.06235	-1.1237	-1.18902	1.9171848177877895
0.939049	1.99085	0.0852645	-2.0193	1.1977	-0.425636	1.9435219799519248
-0.721256	1.5988	-0.20345	-1.26928	-0.0119752	-2.57543	1.3201100035735809
-1.25341	-0.0475081	-2.46996	2.16077	-2.30711	-1.98469	2.14391921756769
0.541976	-1.61578	1.071	-3.10947	0.382058	1.26361	2.0305524774995654
1.91415	2.02317	2.00088	-1.99359	2.13387	0.152703	2.150409259175797
0.369772	1.53203	-0.339526	-1.36626	0.510025	-2.56711	1.470978458068302
-1.25008	2.94289	-0.0864571	-0.53686	-1.42187	0.395152	1.628488250381442
0.172884	-0.804994	1.28606	2.06037	1.76662	0.158975	1.9611835354257385
2.02592	-2.35116	-1.98335	-0.20128	1.4852	0.857501	3.626548815121754
1.70058	-3.06523	2.22447	-0.715881	2.20382	1.04119	1.7571923405082894
-1.1543	1.41568	0.785483	-1.56378	0.0656815	1.81053	2.996609709675483
0.530075	2.69438	1.31694	-0.987423	0.398984	0.536171	1.778758526268251
-2.12907	0.59288	-2.21731	-2.45713	-1.52298	2.49185	1.5040604876819863
-0.783495	1.43252	0.138807	-0.272069	0.839479	-2.28026	2.1269161582124014
2.48373	-2.96164	2.12182	0.38876	1.98993	-1.34616	1.7399259692584625
-2.20814	0.066695	-1.07455	-2.328	-1.68026	1.58783	2.4436153041203834
-0.579584	-0.0967092	0.0400747	-1.10901	-0.987241	2.51639	2.849421044094077
2.34983	-0.561258	2.41732	-2.41327	2.36554	2.27265	1.598104386427714
0.419693	0.718904	1.15535	-1.60556	1.952	2.65898	2.170156699111418
-2.27707	1.38115	-2.1063	-2.2397	-0.858565	-0.284655	2.319276521299261
-1.98152	-0.491383	-1.03849	2.80999	-0.946941	1.09489	1.717541623775389
-1.36888	-2.58249	-1.09848	0.0629041	0.0525079	2.22416	2.448632314421914
0.684004	-2.81606	-0.150857	-0.535543	0.418373	1.60572	2.2156330987031674
-0.559683	-1.06715	-0.597934	1.13672	-0.605564	2.49353	1.3568314534237478
-0.279599	-1.85439	-1.70045	1.85421	-1.05243	0.882821	1.1677013786585164
-0.027451	2.16778	0.887816	-0.821031	0.114913	-2.56315	1.9058745125453562
1.5505	1.36987	1.26265	-1.79064	0.57632	1.27392	3.140473986916625
-1.0453	1.26276	-1.04308	-2.90533	-1.08893	-0.809211	2.096620395937472
-0.199305	-1.89644	1.12214	-0.569017	0.70594	1.72592	2.332371812976868
0.146464	2.40283	-0.717157	-0.244553	-0.356677	-3.09842	2.87654353071338
-0.204683	2.89772	0.930354	0.579798	1.58098	-1.68659	2.357928912927614
-0.878381	-1.72266	-0.75677	1.18539	-0.780511	-0.436428	1.621991757132261
-0.939823	-1.65657	-0.645632	0.919008	0.103983	2.69384	1.9266424879694206
-0.128417	-1.32299	0.499281	1.41011	-0.909308	2.12471	1.5794860337847245
0.984884	-1.42415	1.93125	2.12042	1.38482	-2.82549	1.44460755642917
1.11199	1.76886	1.75019	-1.9604	1.89412	-0.182782	1.7834353363169633
-0.111041	0.749807	2.27339	-1.73698	0.858387	1.60397	3.2648096564460163
-1.11302	-0.660145	-0.635378	1.98482	-1.05466	-1.27458	3.052716000455847
1.5357	-1.01367	0.170495	1.25889	0.856945	2.24094	1.1981802055617512
-1.08551	-1.52437	-0.449255	0.596714	-0.930716	2.37105	1.8384974667964598
0.0111405	-0.502941	0.752761	1.66795	0.434579	2.21564	0.6334067581136154
-0.279667	-2.8894	0.635055	-0.157315	1.06269	1.05329	1.2839143893772669
-0.251485	2.0162	-1.73403	-0.992751	-0.674163	-2.60628	1.9304905831238857
-1.07403	-1.77898	-1.46542	1.64135	-1.19982	-0.481574	2.1394741573050142
-0.849528	-0.112434	-0.684171	-2.02103	-1.02413	2.52471	1.770392136539633
-0.612181	-2.77075	-0.746085	1.31423	-0.53559	-0.286868	1.614875521713361
-0.577456	2.47711	-0.105946	0.00857603	-1.06482	-2.88223	3.0456852842932345
-1.1623	1.20225	-0.504908	2.97223	0.257146	-1.38283	2.0732567373826076
-0.856884	-1.90783	0.648123	0.615753	-0.19364	2.49739	2.0613400369512065
-0.108947	-1.71259	0.865792	2.32218	0.049245	-0.281641	2.728851920359549
0.95647	-0.516925	1.51893	2.159	1.976	-2.67443	1.520099811063529
1.60461	2.95282	2.15573	0.138369	2.38715	-2.10353	2.253811514435269
-2.34231	-0.98893	-1.18134	1.28759	-2.16902	-2.91735	2.3010031158635953
0.665692	-0.103682	0.343616	-2.54948	1.13846	2.3011	1.6383329791269896
-0.366105	0.214041	-1.10092	-1.72687	-1.40103	2.90314	1.6801948126239166
-0.108542	1.85656	-0.476766	0.229013	-2.14688	-2.9463	3.5281937376977703
-0.450756	-2.45099	-0.0959367	0.941324	-1.1247	0.33267	1.1953299206256365
-0.105913	0.998384	-0.856791	-1.11644	-1.75144	1.60183	2.861710786592699
-1.20836	-1.65791	-0.162706	2.05345	0.452282	0.141338	2.0085772428980673
-0.0610552	-2.71635	-1.58383	1.56666	-0.321662	-0.797113	2.6796437926995074
0.142289	-1.40426	0.20215	2.82919	1.13668	1.34739	1.7518782951164158
-0.945283	1.84608	0.616393	-2.49267	1.1358	0.609061	3.1449195264759955
0.677648	-1.77528	0.208938	-2.80655	-1.05189	0.694921	3.0541155401116713
-1.84827	1.8114	-1.36053	-0.937516	-1.82437	-2.42954	1.562460611399852
0.856502	0.348071	1.07759	-2.66487	-0.314169	-1.1186	2.0803711272224965
-1.6052	-0.31548	0.342308	-0.925939	1.09099	2.26358	3.1829696758376724
-1.54998	2.10769	-0.532377	-2.47217	-0.129262	-0.233671	2.2745064247493345
0.218868	1.63555	1.4338	-2.11006	1.02732	-0.420854	1.7374242144151206
0.895478	0.619666	0.950667	-2.43429	1.46456	-0.901168	1.6169567348364642
-1.05438	2.48586	1.35563	1.02192	0.893436	-1.80993	2.869320079066816
0.0278236	-1.97318	-1.53569	2.59669	-1.06928	0.442947	2.2036667620466126
2.35833	-0.0365557	2.20119	2.42691	1.91118	-2.24008	1.642008852305406
-2.17373	-1.91344	-1.43482	1.9917	-1.01695	0.403328	1.6424192361525727
-0.662475	0.18057	-1.06352	-1.80005	-0.828626	2.77303	1.7261620297294769
0.522718	0.919147	0.475689	-1.34274	-0.707732	2.85536	2.397512461168281
1.24202	-2.61398	1.06331	-0.472305	2.07926	0.510769	1.4137145723150768
2.47309	2.71756	2.0294	-0.738049	1.95229	-0.143673	0.5993569733272485
0.137789	1.44304	-2.45042	-2.34608	-0.912949	0.848731	3.449909120120121
-0.416088	1.15605	-0.636813	-0.659441	0.0772279	-2.25345	1.7466307849553693
1.20493	0.845774	1.24175	-1.70726	1.39627	2.28489	2.2962402333256557
0.361781	-1.57219	0.210461	0.67527	-0.165625	2.37059	1.7365340715908801
-0.249531	-1.26549	-1.26431	2.00471	-0.337342	-2.99105	1.5864216320355855
0.862349	-1.40808	1.14668	1.15379	-2.0837	-0.479611	3.61985549037541
0.964037	-2.02004	0.377156	-0.790738	1.431	2.10149	3.0782413778519713
-0.889926	1.17636	-0.126996	-0.36193	0.0511851	-2.54006	2.1854058664918994
2.35599	2.57287	1.17142	0.108054	1.37897	-2.0588	2.1767712924917033
0.550506	-2.97706	-0.909674	-0.731101	-0.304058	1.03899	1.870826792553763
-1.23028	-0.369126	0.139344	-1.63127	0.0869997	2.99248	1.6602606616000684
-0.348295	1.37453	-1.41354	-2.53608	-0.686964	-0.74269	1.934983301187894
0.551098	0.00230143	1.76346	2.90085	1.54114	-1.04972	2.343185940912184
2.1687	-0.990852	1.94032	-3.13869	1.97911	1.35459	1.7903255773097941
1.8169	-2.28666	1.31633	1.36103	1.40612	-0.139113	1.5028277561147851
1.73357	-0.0407197	0.771336	-2.63406	1.29899	2.29867	1.4498787123085546
0.62691	-0.228248	1.63042	-2.73534	0.810121	1.8729	1.8650287481548153
2.35892	-0.0923932	1.84314	-2.29904	1.74298	2.23367	1.7533384803412795
-0.71647	-2.32839	1.40406	2.1503	-0.815551	0.103755	3.0191090454546354
0.744753	0.40782	-1.28947	1.81004	-1.16023	-2.23051	2.2463561824894276
-0.520248	-1.14856	0.901841	-0.118684	-0.178215	0.551391	1.271031655294627
1.36458	-1.09487	-0.627207	2.4558	0.0020129	-1.62491	2.290592753261003
-0.859828	0.341559	-1.06917	-3.00911	0.0601064	0.601534	2.90133455950501
0.18297	0.827612	-0.514302	-1.76712	-0.0319621	-3.06157	1.381395157669235
0.134362	-1.04543	-0.0978603	1.55079	0.906026	2.70625	1.5306454569650314
-0.625371	2.89397	0.180918	0.256263	-0.74215	-1.72202	2.183038744666022
-0.40865	-0.628736	0.356731	2.66924	-0.476446	1.69819	1.2795006900463164
-0.641521	-2.88639	-2.02133	1.24209	-0.838319	-0.726114	2.296375842874376
2.07398	-0.519866	-0.330054	2.60343	0.482431	-0.858127	2.9362762436634156
-2.39916	0.735406	-1.519	-2.3844	-1.242	0.810161	3.101020656316333
-0.287098	-1.0955	-0.0506499	2.67524	0.215796	1.17028	1.5283644916140946
-1.0653	-1.69392	-1.23934	1.52305	-1.38132	0.47966	1.053005703925672
-0.0484117	-2.52242	-0.233199	1.35489	-0.641577	-0.350271	1.7533814835354569
-2.00202	-2.18412	-2.41093	0.293313	-1.21035	-2.80056	3.3186507011930315
0.482148	-2.21126	0.746537	1.57808	1.42117	-0.218117	1.918711376809446
1.38679	1.51702	2.2021	-2.40963	2.3613	-0.343111	2.0726421344170824
-0.315005	-2.99735	-0.936506	1.19032	-1.24571	-0.905588	2.1185932733962884
-0.528065	2.03876	-1.59095	0.0105659	-1.04458	-1.8217	1.9119933329389018
1.80794	-1.08995	1.86452	2.13206	1.22417	0.749498	1.5236554093179995
-2.08845	0.584608	-2.49758	-2.97216	-2.20556	-1.05657	1.9377204980337077
-1.5904	-0.539374	0.216048	2.09172	-0.0756413	-2.49178	1.7245326297802122
-1.59865	-1.08899	-0.28741	1.85593	-1.07997	0.514074	1.5584379610160939
-0.0164609	2.63328	0.109195	-1.40627	-0.496105	0.387665	1.893301580368273
-0.37434	1.70481	-1.44514	-1.59591	0.780512	1.6917	3.7318893668071236
-1.19542	-0.199758	0.219622	-3.04338	-0.0748309	1.60776	1.6583951263210226
-2.21219	2.77082	-0.219932	-1.71783	-0.657608	0.732594	2.4892043027345103
0.967472	-1.91179	-0.299179	0.734275	-0.304875	-3.01042	2.538496697665906
-0.460672	2.27669	1.01092	-1.71151	2.14901	1.24905	3.171776215577007
-0.334484	-2.84159	1.08131	-0.00347217	1.10149	-1.78179	1.7784323256441077
0.22884	-0.139339	0.50228	-2.36172	0.278416	2.51895	1.4202690862540972
-1.02909	-0.109772	-0.672475	-3.13526	0.0909518	-1.85681	1.48904495615755
1.76557	1.35623	0.744622	-2.19268	0.374016	2.21766	1.9091616882445026
-2.30764	-1.46759	-0.19031	-2.78235	-0.503803	1.49357	2.031598354610418
0.0745667	-2.62263	1.38056	-1.23439	2.2282	0.285165	1.739983036591162
0.92658	1.45538	1.76274	-1.60908	1.9297	1.74274	2.936116177152408
0.954856	2.19979	1.52704	-0.292496	0.177285	2.65028	3.2375560452602206
-2.1605	-2.74321	-1.50746	1.30413	-1.77512	-0.91444	2.2346576293696536
0.56454	2.32644	-1.39217	-0.40644	-0.874562	-2.23101	1.8965689353577424
0.782825	-1.81162	0.217853	2.533	-0.872518	1.18866	1.7309416377339242
-1.59604	3.03699	-1.60494	-0.629922	-2.45017	0.625039	1.5130567948431413
0.509926	-1.50667	0.8422	3.07186	-0.319609	0.699411	2.641649940866882
1.1262	-0.248427	-0.088917	-2.26138	0.308633	2.13481	1.928418339421657
1.03781	2.34056	1.6202	-0.442851	1.41543	1.08626	1.5427609028041251
1.61608	1.84121	1.63268	-2.8038	2.25829	-0.291799	2.588732681468096
-0.490214	-2.57922	-0.23454	-0.0198851	-1.18488	1.69532	1.9608861901359826
2.43372	3.0175	1.00415	0.893792	1.50756	-1.47737	2.4240113156386047
-0.629996	-1.06624	-0.691938	1.495	-0.768382	3.07267	1.5795209128200867
-0.843358	1.10781	-2.13698	-1.14599	-0.684243	3.09079	2.5096253649542546
-1.92919	-2.83206	-1.56779	0.131405	-0.670026	2.20379	2.2584861717356164
0.0726139	2.38581	0.551509	-1.10285	0.366183	0.75426	1.8663341818591868
0.545985	2.25161	1.55657	-0.961784	1.62019	-2.44716	1.4867378268464146
1.64323	1.41395	1.14718	-0.0222464	1.33539	-2.06789	2.0542835106968464
0.275047	-0.614428	0.604594	2.02443	0.189352	-2.03893	2.258329097576113
0.567254	0.803416	2.32706	-2.17264	1.97552	2.19764	1.9449388385848614
-0.696043	2.17771	-0.486326	0.384797	-1.2524	-1.85437	2.3665878870992727
-2.40834	0.0772215	-2.16315	2.27232	-1.18799	-2.54378	1.76161185399685
-1.62723	-3.01743	-0.498032	-0.0747715	0.30639	0.305079	0.8895960636346419
2.13149	-1.3957	1.39442	2.32362	2.09005	0.607301	1.8519319659914617
-2.30158	-1.1064	-1.21084	1.15774	-0.991047	3.01297	1.8682043024650705
-2.21883	1.95314	-1.40755	-0.479555	-1.82794	-2.35419	1.9211934143456249
-0.328646	2.87336	1.27418	0.376895	0.552295	1.62127	1.4386059550307722
-1.95911	-1.22255	-2.01917	2.78853	-2.28097	1.20957	1.6005167670474434
-2.29486	-0.962239	-1.21346	-2.89654	-2.20943	1.28258	2.3278846745010213
1.34045	-0.253473	0.831607	-3.0332	0.124196	0.733531	2.613995524679354
1.25997	2.94331	1.82735	0.867272	1.62048	-1.24365	2.1210343908065235
0.732322	-1.65539	0.694278	1.21442	0.473255	2.96944	1.7688828019201837
-0.66275	0.5404	-0.35051	-2.66942	0.0940534	2.91719	0.8263496688399496
0.855188	-1.46659	-1.13407	0.761281	-0.658144	2.02533	1.3506759166717233
-1.45549	0.472825	-1.98868	2.77852	-1.48666	-1.77926	1.796955078582512
0.427806	-2.79541	0.573263	-0.188875	0.968278	0.444466	0.7464299515065027
0.797542	0.440778	1.81112	-1.87356	1.37232	-0.321301	1.6130881696550252
1.76807	-2.40554	0.364027	0.951935	1.65524	-3.13772	2.545349920911538
0.896315	-2.63095	0.592148	1.55892	0.959446	-0.373989	1.9674971469064446
1.08513	-1.17135	0.378128	0.678593	-0.203874	2.05172	1.4913765742202738
-0.738763	-2.78978	-0.41966	1.62507	-0.781927	-1.16529	2.81377794235597
1.24556	-1.12067	-0.282771	-1.64226	1.34867	1.74367	3.3250094814092304
-0.879428	-1.93058	-1.5214	0.442902	-1.9254	-1.6042	2.086586350574546
-0.234301	-1.94599	-1.10324	2.206	-1.17487	0.48583	1.721660734813918
-0.289315	0.290219	1.80431	-2.24183	-2.27162	-2.5116	4.084847759439756
2.02482	0.569375	2.37572	-1.94594	0.953353	-3.04562	1.7978943197777224
0.777883	-2.79952	0.955668	-0.242106	0.322388	0.745835	1.1734866756299365
1.39856	-0.154818	1.55914	-2.78351	1.12969	1.63645	1.912076318512016
0.799425	-1.44469	-0.0684635	2.18436	0.108693	-1.6671	2.4381698864250425
0.108775	1.76257	-0.154354	-2.35354	0.0586322	-0.467865	1.8976652304912585
0.932968	-2.4256	0.295478	1.22597	1.67645	1.51637	1.4111753345293419
0.764516	1.54936	1.8678	-2.99123	1.0506	-0.181353	2.9262987877400692
2.44956	0.194386	0.497407	-2.12328	1.42145	2.22829	2.1412597135283447
-0.857427	2.91442	-1.71542	-1.23498	-2.25655	0.754478	2.061738298296852
1.38815	2.54357	1.21119	-0.206151	-1.53724	2.44628	3.8195886787272
-0.194319	-3.00888	-0.586528	1.65739	-0.634119	-0.263849	1.9218283477985227
-0.519302	1.83576	-1.14384	-0.834344	-0.202125	-2.35902	1.792055815593086
-1.56441	-0.355496	-0.0338521	-1.98232	-0.0389902	2.08572	2.215151266164763
