axion_Eta	axion_Phi	axion_pT	axion_Px	axion_Py	axion_Pz	axion_E	b1_Eta	b1_Phi	b1_pT	b1_Px	b1_Py	b1_Pz	b1_E	b2_Eta	b2_Phi	b2_pT	b2_Px	b2_Py	b2_Pz	b2_E	genphoton_Eta	genphoton_Phi	genphoton_pT	genphoton_Px	genphoton_Py	genphoton_Pz	genphoton_E	jet1_Eta	jet1_Phi	jet1_pT	jet1_Px	jet1_Py	jet1_Pz	jet1_E	jet2_Eta	jet2_Phi	jet2_pT	jet2_Px	jet2_Py	jet2_Pz	jet2_E	isophoton_Eta	isophoton_Phi	isophoton_pT	isophoton_Px	isophoton_Py	isophoton_Pz	isophoton_E	deltaEta_b1_jet1	deltaPhi_b1_jet1	deltaEta_b1_jet2	deltaPhi_b1_jet2	deltaEta_b2_jet1	deltaPhi_b2_jet1	deltaEta_b2_jet2	deltaPhi_b2_jet2	deltaEta_jet1_jet2	deltaPhi_jet1_jet2	deltaR_b1_jet1	deltaR_b1_jet2	deltaR_b2_jet1	deltaR_b2_jet2	deltaR_jet1_jet2	deltaEta_b1_b2	deltaPhi_b1_b2	deltaR_b1_b2	invmass
2.13426	2.1236	37.7766	-19.8357	32.1499	157.386	167.997	2.03687	-3.06872	22.3019	-22.2427	-1.62374	84.0354	87.0713	1.51564	1.49965	33.8593	2.40704	33.7737	73.3508	80.9252	1.71224	-0.784982	33.6876	23.8306	-23.8108	90.2976	96.3769	1.53492	1.50587	45.1107	2.92663	45.0157	99.8189	109.539	2.06685	3.13889	25.8012	-25.8011	0.0697555	100.28	103.546	1.72208	-0.772469	34.9851	25.056	-24.4163	94.7654	101.017	0.5019499999999999	1.7085953071795865	-0.029980000000000118	0.07557530717958638	-0.019279999999999964	0.006220000000000114	-0.55121	1.63924	-0.53193	1.63302	1.7808008665249762	0.08130453526888182	0.020258499450847785	1.729433503115977	1.71747018760152	0.5212299999999999	1.7148153071795864	1.7922812978540559	106.22211599891006
1.20548	-1.92338	27.759	-9.58579	-26.0514	42.177	67.6665	0.0572897	-0.380187	14.9538	13.8861	-5.54929	0.85717	15.6985	1.09411	-2.42363	31.1651	-23.4719	-20.5021	41.3198	51.9681	-0.57883	1.8903	26.8555	-8.43529	25.4963	-16.4274	31.4814	1.05348	-2.40238	24.455	-18.0722	-16.4755	30.7995	39.3275	0.23362	-0.380459	23.9399	22.228	-8.88999	5.64384	24.5961	-0.590507	1.89641	27.5183	-8.80277	26.0724	-17.2108	32.4572	-0.9961903	2.022193	-0.1763303	0.00027199999999999447	0.040629999999999944	0.021250000000000213	0.86049	2.043171	0.81986	2.021921	2.2542536776199547	0.1763305097879831	0.04585149288736414	2.2169778472824215	2.1818191835807563	-1.0368203	2.0434430000000003	2.2914309129321553	94.32536224080668
-1.43048	1.41288	42.0301	6.60983	41.5071	-82.8308	103.211	-1.32359	0.852468	36.3294	23.9094	27.3526	-63.4073	73.2284	-0.785627	2.45585	22.3522	-17.2995	14.1544	-19.4235	29.9831	-1.32522	-1.75228	37.023	-6.68232	-36.415	-64.7394	74.5781	-1.29795	0.891719	33.0764	20.7745	25.7384	-56.0425	65.0754	-0.879918	2.47371	23.0566	-18.1026	14.2795	-23.0092	32.5735	-1.32845	-1.75934	34.7283	-6.50892	-34.1129	-60.9537	70.1527	-0.025640000000000107	0.039251000000000036	-0.44367200000000007	1.621242	0.512323	1.5641309999999997	0.09429100000000001	0.01786000000000021	-0.41803199999999996	1.581991	0.046883372329643784	1.6808540882979701	1.6458981260971162	0.09596755848202042	1.6362904012139776	-0.5379630000000001	1.6033819999999999	1.691223825309057	92.22945942549809
1.76666	-1.43885	32.6548	4.29604	-32.371	92.7463	108.142	1.07922	-2.27164	28.3665	-18.2926	-21.6805	36.9125	46.7898	1.54372	-0.442038	24.9907	22.5886	-10.6906	55.8338	61.3518	0.743022	1.59111	33.5226	-0.68081	33.5157	27.264	43.2099	1.06177	-2.22604	26.8768	-16.3775	-21.3105	34.2095	43.5046	1.59179	-0.531443	23.0959	19.9104	-11.7045	54.379	59.0804	0.745216	1.58875	35.0678	-0.629461	35.0621	28.62	45.2642	0.017449999999999966	0.04560000000000031	-0.51257	1.7401970000000002	0.4819499999999999	1.7840019999999999	-0.04807000000000006	0.08940500000000001	-0.5300199999999999	1.694597	0.048824814387768305	1.8141151021114952	1.8479553399646862	0.10150851651462554	1.7755506731177795	-0.4644999999999999	1.8296020000000002	1.8876450218205754	90.04961350252026
-2.67343	2.45008	39.067	-30.0927	24.913	-281.683	287.918	-2.15299	-2.60892	20.9611	-18.057	-10.6448	-89.0266	91.5816	-2.33802	1.89717	37.5395	-12.0357	35.5578	-192.657	196.336	-1.72434	-0.425873	30.8075	28.0557	-12.7271	-83.6503	89.143	-2.35929	1.95495	37.7352	-14.1421	34.985	-197.901	201.467	-2.15776	-2.6028	23.8317	-20.4554	-12.2282	-101.715	104.47	-1.73243	-0.428756	30.492	27.7319	-12.6767	-83.5099	88.9025	0.20630000000000015	1.7193153071795866	0.004770000000000163	0.006120000000000125	0.0212699999999999	0.05777999999999994	-0.1802600000000001	1.7832153071795869	-0.20153	1.7254353071795867	1.7316480056587817	0.007759336311824813	0.061570620428902524	1.7923031270852563	1.7371647418025484	0.18503000000000025	1.7770953071795859	1.7867019426025446	94.67856478670369
-0.0741161	3.13821	27.8808	-27.8807	0.094402	-2.06831	52.9759	0.0394373	2.08195	25.1245	-12.2904	21.9131	0.991097	25.5795	-0.113842	-2.19121	26.8162	-15.5902	-21.8187	-3.05941	27.3964	0.840199	-0.179583	30.3013	29.814	-5.41239	28.562	41.6408	-0.0568603	-2.18854	23.5378	-13.633	-19.1878	-1.33909	23.5759	0.0505332	2.05792	23.3611	-10.935	20.6438	1.18101	23.3909	0.84823	-0.175718	30.3246	29.8576	-5.30121	28.9196	41.9037	0.09629760000000001	2.0126953071795857	-0.011095899999999999	0.024029999999999774	-0.056981699999999996	0.002669999999999728	-0.1643752	2.034055307179586	-0.1073935	2.0367253071795854	2.014997674268754	0.026468092050806934	0.05704421999545614	2.0406862078821626	2.0395546917766207	0.1532793	2.0100253071795864	2.015861175604828	83.8330199231514
2.6824	-2.01311	28.0747	-12.0169	-25.3729	204.268	211.041	2.07749	-0.91394	24.5457	14.9883	-19.4381	96.4545	99.6396	2.06998	-2.92527	27.6497	-27.0053	-5.93475	107.813	111.402	0.847305	1.11496	27.5693	12.1364	24.7543	26.2568	38.0721	2.07345	-2.90769	28.6676	-27.8869	-6.64456	112.183	115.788	2.04999	-0.909153	23.2502	14.2853	-18.344	88.8054	91.7986	0.837397	1.10982	27.5807	12.2685	24.7018	25.8915	37.8294	0.004040000000000266	1.9937500000000001	0.027499999999999858	0.004786999999999986	-0.00346999999999964	0.017579999999999707	0.019989999999999952	2.016117	0.023459999999999592	1.9985370000000002	1.993754093187021	0.02791353379635033	0.01791918803964028	2.016216098980712	1.998674688879859	0.007509999999999906	2.01133	2.0113440205494433	93.5556767122251
3.54416	-3.08351	34.6244	-34.566	-2.01009	598.686	601.373	2.95552	-2.13436	26.7595	-14.2951	-22.6213	256.351	257.787	3.16656	2.34787	28.909	-20.2709	20.6112	342.335	343.586	2.06166	-0.162113	29.936	29.5435	-4.83179	115.73	119.539	3.14936	2.26362	25.731	-16.4346	19.7986	299.486	300.59	2.97452	-2.24035	23.815	-14.7805	-18.6733	232.545	233.761	2.06652	-0.161193	30.1786	29.7874	-4.84353	117.253	121.075	-0.19384000000000023	1.8852053071795858	-0.019000000000000128	0.1059899999999998	0.017199999999999882	0.08424999999999994	0.19204	1.6949653071795865	0.1748400000000001	1.7792153071795864	1.8951445844098747	0.10767952498037854	0.08598780436782873	1.7058097063102877	1.787785259728402	-0.21104000000000012	1.8009553071795867	1.8132782191540049	89.42966654515273
-2.64144	0.244691	31.5484	30.6087	7.6428	-220.242	226.999	-2.14493	-0.695863	27.2212	20.8923	-17.4501	-114.661	117.941	-2.07605	1.20136	26.9084	9.71639	25.0929	-105.581	109.058	-2.04146	2.77401	38.834	-36.2398	13.9554	-147.025	152.068	-2.15301	-0.625351	27.7889	22.53	-16.2671	-118.027	121.255	-2.06892	1.18181	25.1796	9.54928	23.2986	-98.0736	101.254	-2.03858	2.7667	41.2284	-38.3651	15.0965	-155.627	160.996	0.008080000000000087	0.07051200000000002	-0.07601000000000013	1.8776730000000001	0.07696000000000014	1.826711	-0.007130000000000081	0.019549999999999956	-0.08409000000000022	1.807161	0.07097343548117144	1.8792108490079023	1.8283314576741823	0.020809598746732227	1.8091163611058854	-0.06888000000000005	1.8972229999999999	1.898472956386	91.46319755053189
-1.92223	1.37516	35.7861	6.9564	35.1035	-119.703	132.795	-1.183	1.89406	34.1219	-10.8391	32.3546	-50.4628	61.0974	-2.05648	0.153261	18.0066	17.7955	2.74891	-69.24	71.6973	-2.12806	-2.04406	32.5777	-14.8488	-28.9969	-134.864	138.743	-1.17041	1.86032	28.3691	-8.09915	27.1884	-41.3205	50.1217	-1.97098	0.0401808	23.2099	23.1912	0.932341	-81.6804	84.914	-2.12484	-2.05545	32.3899	-15.0906	-28.6597	-133.643	137.512	-0.012590000000000101	0.0337400000000001	0.7879799999999999	1.8538792000000002	-0.8860700000000001	1.7070589999999999	-0.08550000000000013	0.1130802	0.80057	1.8201392	0.03601243812906882	2.014393350016982	1.9233227691630441	0.14176523421502193	1.9884212411550628	0.87348	1.740799	1.9476520399704358	91.73803403809009
0.365597	-0.302229	47.0671	44.9338	-14.0095	17.5935	67.4473	0.292479	0.499418	30.5237	26.7956	14.6182	9.05535	32.1836	0.249345	-1.00604	33.8901	18.1382	-28.6277	8.53816	35.2637	2.23773	-2.33052	12.4322	-8.56232	-9.01372	57.5942	58.9207	0.281265	-0.979975	32.2311	17.9541	-26.7674	9.18547	33.5144	0.315059	0.514219	27.3667	23.8275	13.4604	8.76547	28.7362	2.23463	-2.33218	13.5599	-9.35529	-9.81583	62.6199	64.0712	0.011214000000000002	1.479393	-0.02257999999999999	0.014801000000000009	-0.031919999999999976	0.026065000000000005	-0.06571399999999997	1.520259	-0.03379399999999999	1.494194	1.4794355012115263	0.026998629613371114	0.04121007916760169	1.5216785984159074	1.4945761084909661	0.04313399999999998	1.505458	1.5060758054361008	88.76601855163608
-1.35368	2.05798	34.6798	-16.2348	30.6451	-62.6556	84.5784	-0.882139	3.0275	26.4546	-26.2826	3.01184	-26.4833	37.7267	-1.03517	1.22205	29.4033	10.0478	27.6332	-36.1724	46.8517	-0.627856	-1.2793	37.361	10.7371	-35.7849	-25.0291	44.97	-1.09518	1.21646	30.4289	10.5578	28.5386	-40.3981	50.5759	-0.902905	2.94205	30.2452	-29.645	5.99517	-31.1732	43.4343	-0.633738	-1.28852	35.3887	9.85716	-33.9882	-23.9588	42.7362	0.21304100000000004	1.8110399999999998	0.02076599999999995	0.0854499999999998	0.06001000000000012	0.005589999999999984	-0.13226499999999997	1.72	-0.19227500000000008	1.72559	1.823527446813181	0.08793707554837131	0.06026979508841899	1.725077978012878	1.7362691391961673	0.15303099999999992	1.8054499999999998	1.811923891740765	97.40680993607941
-0.946087	0.43862	31.6838	28.6846	13.4558	-34.6519	65.0367	-0.702465	-0.414451	28.7577	26.323	-11.5803	-21.9041	36.4538	-0.487396	1.47675	25.1473	2.36164	25.0362	-12.7478	28.5829	-0.560148	-2.95333	37.6697	-37.0041	-7.05014	-22.2215	43.7356	-0.645077	-0.422665	41.8153	38.1355	-17.1523	-28.8841	50.8213	-0.538983	1.44648	23.2519	2.88325	23.0725	-13.1481	26.7119	-0.559644	-2.96516	37.2618	-36.6834	-6.54025	-21.9591	43.251	-0.057387999999999995	0.008213999999999999	-0.16348200000000002	1.860931	0.15768100000000002	1.899415	0.051586999999999994	0.03027000000000002	-0.10609400000000002	1.869145	0.05797285864954392	1.8680981106689765	1.9059487506189667	0.05981213479721319	1.872153564177095	-0.215069	1.8912010000000001	1.9033906317837126	102.3462592004466
2.60387	-1.93194	39.7698	-14.0525	-37.2044	267.292	273.956	2.31592	-2.83438	27.6682	-26.3728	-8.36698	138.833	141.641	2.11783	-1.16704	31.359	12.3203	-28.8374	128.459	132.315	1.9989	1.01584	31.7042	16.7052	26.9461	114.856	119.151	2.17362	-1.21225	27.1511	9.52773	-25.4244	117.785	120.874	2.2332	-2.9592	22.442	-22.0697	-4.07059	103.486	105.891	1.99908	1.01242	31.9111	16.9068	27.0643	115.627	119.949	0.1423000000000001	1.6221299999999998	0.08272000000000013	0.12482000000000015	-0.055790000000000006	0.04520999999999997	-0.11536999999999997	1.79216	-0.059579999999999966	1.74695	1.6283596122785653	0.149741880581219	0.07180855241543307	1.7958696229125322	1.7479656972892803	0.1980900000000001	1.6673399999999998	1.6790659080869932	81.76414493648777
1.23051	0.455605	31.2008	28.0182	13.7285	48.8423	73.378	0.989635	1.28999	28.5983	7.92541	27.4782	33.1531	44.035	0.606525	-0.600116	24.3469	20.0928	-13.7496	15.6892	29.343	1.67115	-2.8218	29.4837	-27.9889	-9.2689	75.6294	81.1733	0.608327	-0.563233	24.68	20.8677	-13.1772	15.9568	29.3891	0.989906	1.09761	22.7362	10.3615	20.2379	26.3668	34.8158	1.67493	-2.82633	30.9737	-29.4471	-9.60403	79.7741	85.5761	0.3813080000000001	1.8532229999999998	-0.0002709999999999102	0.19238	-0.0018019999999999703	0.036883	-0.38338099999999997	1.6977259999999998	-0.381579	1.6608429999999998	1.892044206299895	0.19238019087473637	0.03692699409646011	1.7404753839790437	1.7041132602881768	0.38311000000000006	1.8901059999999998	1.928541926776807	86.69979935277303
2.39296	-0.199695	64.2624	62.9853	-12.7478	348.767	357.481	2.0515	0.584299	28.9475	24.145	15.9678	110.739	114.556	2.29819	-0.636635	48.3027	38.8402	-28.7156	238.028	242.925	1.6724	-2.91353	21.8689	-21.3026	-4.94432	56.1714	60.2783	2.30591	-0.6362	47.2761	38.0269	-28.0888	234.812	239.524	2.14529	0.566661	32.9048	27.7617	17.6639	138.653	142.504	1.67924	-2.90338	21.7176	-21.1043	-5.12469	56.1938	60.2445	-0.25441	1.220499	-0.09379000000000026	0.017638000000000043	-0.007719999999999949	0.0004349999999999632	0.1528999999999998	1.203296	0.16061999999999976	1.202861	1.2467326325644164	0.09543407747759734	0.007732245792782274	1.212971423247885	1.2135375435976423	-0.24669000000000008	1.220934	1.245606594577919	93.59382150095126
-0.258299	-1.38208	63.2104	11.8584	-62.0881	-16.5093	79.355	-0.113784	-0.691595	33.8028	26.0359	-21.5583	-3.85453	34.3449	-0.290615	-1.9073	42.938	-14.1775	-40.5299	-12.6548	45.01	-0.464709	1.0351	28.4116	14.5024	24.4314	-13.6835	31.535	-0.154964	-0.681278	54.5299	42.3571	-34.3422	-8.48403	55.186	-0.28157	-1.91488	43.7605	-14.7617	-41.1956	-12.4851	45.5067	-0.464144	1.03594	28.1507	14.349	24.2192	-13.5402	31.2378	0.041179999999999994	0.01031699999999991	0.167786	1.223285	-0.13565100000000002	1.226022	-0.009045000000000025	0.00757999999999992	0.126606	1.2336019999999999	0.04245271356462385	1.2347381637501127	1.2335036028666475	0.01180120438768854	1.2400818415088577	0.17683100000000002	1.215705	1.2284982090284056	108.72824644903042
-2.54215	-1.68053	37.3757	-4.09317	-37.1509	-235.994	243.136	-2.35166	-2.73948	23.5896	-21.708	-9.2321	-122.758	125.092	-1.94638	-1.00794	33.0112	17.6148	-27.9188	-113.236	118.044	-2.32358	1.39095	32.4102	5.79752	31.8875	-163.902	167.075	-1.9226	-0.981937	29.7398	16.5179	-24.7309	-99.5163	103.865	-2.2977	-2.69437	26.6826	-24.0585	-11.5392	-131.422	134.103	-2.32749	1.39524	32.2531	5.63333	31.7573	-163.76	166.906	-0.4290599999999998	1.757543	-0.05396000000000001	0.04510999999999976	-0.023779999999999912	0.02600300000000011	0.35131999999999985	1.68643	0.37509999999999977	1.7124330000000003	1.8091572293333158	0.07033202471136445	0.035236975026241985	1.7226351579194012	1.7530335962237007	-0.40527999999999986	1.7315399999999999	1.7783370462316752	90.06777898014978
-0.499897	2.57953	43.1408	-36.5039	22.9912	-22.4755	66.2649	-0.279818	-3.11443	37.2982	-37.2844	-1.01282	-10.5734	39.0518	-0.477248	1.53829	24.0167	0.780569	24.0041	-11.902	27.2131	-1.05364	-1.37243	29.2106	5.75636	-28.6378	-36.7967	46.9815	-0.498759	1.23613	46.1772	15.1672	43.6153	-23.9981	52.0408	-0.228938	-3.12795	38.2026	-38.1991	-0.521171	-8.82263	39.2082	-1.05369	-1.36643	31.7549	6.44469	-31.094	-40.0041	51.0755	0.218941	1.9326253071795865	-0.05088000000000001	0.013519999999999754	0.021511000000000002	0.30216	-0.24831	1.616945307179586	-0.269821	1.9191053071795867	1.9449873365736834	0.052645653191882746	0.3029247245125429	1.6359003583684693	1.9379805344961172	0.19743	1.6304653071795858	1.6423750250220628	120.55566682707354
-2.06189	-2.93991	42.859	-41.9903	-8.58562	-165.727	176.992	-1.70965	2.45891	28.2422	-21.9126	17.8173	-75.4929	80.7396	-1.72611	-2.22094	33.1697	-20.0777	-26.4029	-90.2342	96.2524	-1.84953	0.369548	38.5611	35.9579	13.928	-119.53	125.596	-1.80046	-2.21676	31.7623	-19.1198	-25.3629	-93.4955	98.7434	-1.69351	2.45983	23.7896	-18.4718	14.9912	-62.5033	66.8776	-1.85757	0.368581	38.0832	35.5256	13.7211	-119.05	124.992	0.09081000000000006	1.607515307179586	-0.01613999999999982	0.000920000000000254	0.07434999999999992	0.004180000000000295	-0.03259999999999996	1.6024153071795855	-0.10694999999999988	1.6065953071795862	1.6100782337876254	0.016166199305959167	0.07446740830725876	1.6027468847835722	1.6101511679191705	0.01646000000000014	1.6033353071795862	1.6034197949534794	93.74746157203398
1.5324	1.47036	50.9993	5.1136	50.7423	112.537	131.492	1.25624	0.826564	36.3979	24.6562	26.7746	58.7362	69.2592	1.32078	2.25484	30.9251	-19.5426	23.9677	53.8007	62.2332	0.733383	-1.82396	23.3872	-5.85765	-22.6417	18.7311	29.9636	1.26811	0.823809	38.5083	26.1638	28.2551	63.0141	73.849	1.26274	2.21022	28.9071	-17.2499	23.1961	47.0062	55.1834	0.735773	-1.82377	23.6062	-5.90824	-22.8549	18.9789	30.2895	-0.011870000000000047	0.002754999999999952	-0.00649999999999995	1.3836560000000002	0.052669999999999995	1.4310310000000002	0.05804000000000009	0.044620000000000104	0.005370000000000097	1.386411	0.012185521121396526	1.3836712674389104	1.4319999482754882	0.07320919341175683	1.3864213997991377	-0.06454000000000004	1.4282760000000003	1.4297334520028553	88.97129791817359
-0.792459	-2.23597	40.475	-24.981	-31.846	-35.5389	70.1849	-0.000524389	-2.9129	25.4329	-24.7707	-5.76568	-0.0133367	25.8635	-1.11576	-1.57886	26.0812	-0.210311	-26.0804	-35.5255	44.3214	-0.822893	0.994164	31.753	17.3119	26.6186	-29.1797	43.1243	-1.10487	-1.64131	26.6574	-1.87812	-26.5912	-35.8222	44.6525	-0.0317228	-2.9804	25.4765	-25.1462	-4.08887	-0.80832	25.4893	-0.825956	0.990206	30.3039	16.6222	25.3382	-27.9742	41.2417	1.104345611	1.27159	0.031198411000000002	0.0674999999999999	-0.010890000000000066	0.062450000000000117	-1.0840372	1.40154	-1.0731472	1.33909	1.6841972439815247	0.0743612187159739	0.06339238597812845	1.7718496049563124	1.7160439799048972	1.1152356110000001	1.3340400000000001	1.7387964773493603	89.97652221763352
-0.177038	-1.19912	22.5878	8.20334	-21.0456	-4.01982	50.5103	-0.0131458	-2.55681	21.6033	-18.0136	-11.9253	-0.284	22.1105	-0.134183	-0.334782	27.758	26.2169	-9.12025	-3.73582	28.3998	1.06566	1.79303	27.7334	-6.11279	27.0514	35.4747	45.0288	0.00162521	-2.51977	28.5777	-23.2284	-16.6471	0.0464448	28.5777	-0.138877	-0.29922	25.8319	24.6841	-7.61459	-3.59901	26.0814	1.06163	1.78491	27.1776	-5.77462	26.557	34.5858	43.9864	-0.01477101	0.037040000000000184	0.1257312	2.25759	-0.13580820999999998	2.1849879999999997	0.004694000000000004	0.03556200000000004	0.14050221	2.22055	0.039876613903641736	2.2610884420458746	2.1892045199221117	0.03587045413707503	2.2249906007700084	0.1210372	2.222028	2.2253220972631893	93.50909843504837
1.39347	3.09498	32.871	-32.8353	1.53162	62.1357	83.4667	1.48336	2.56007	28.3322	-23.6752	15.5627	59.2261	65.822	0.172775	-2.14917	16.7565	-9.1601	-14.0311	2.90953	17.6447	2.00958	-0.226463	21.4723	20.924	-4.82122	78.6546	81.5328	1.48303	2.62115	30.9354	-26.8395	15.383	64.6448	71.6655	0.295595	-2.1993	23.0978	-13.58	-18.6839	6.92746	24.1142	2.0057	-0.213711	20.653	20.1832	-4.38025	75.3495	78.1287	0.00032999999999994145	0.06108000000000002	1.187765	1.5238153071795857	-1.3102550000000002	1.5128653071795863	-0.12281999999999998	0.05013000000000023	1.187435	1.462735307179586	0.061080891447325834	1.932045233844129	2.0013819232451824	0.1326565840808515	1.884037276195659	1.310585	1.5739453071795868	2.048154503990762	90.49651996651525
-1.75879	-1.10308	14.1868	6.39608	-12.6631	-39.958	61.8282	-1.14541	-2.63336	19.8561	-17.3465	-9.6626	-28.0531	34.6891	-0.478938	-0.125711	23.9314	23.7425	-3.00052	-11.9049	27.139	-0.218696	1.90466	15.7643	-5.16585	14.8939	-3.47514	16.1428	-1.15497	-2.68536	25.4497	-22.8467	-11.2123	-36.3785	44.3969	-0.493774	-0.0979005	23.6978	23.5843	-2.31632	-12.1827	26.6459	-0.220626	1.91406	15.8258	-5.32642	14.9025	-3.51998	16.2125	0.009560000000000013	0.052000000000000046	-0.6516360000000001	2.5354595	0.6760320000000001	2.5596490000000003	0.014836000000000016	0.027810499999999988	-0.6611960000000001	2.5874595	0.052871481916057596	2.617858734278122	2.647418038056136	0.03152032370154215	2.670604204025046	-0.6664720000000001	2.5076490000000002	2.5947039202932194	69.84334794846822
1.58937	1.60014	27.4881	-0.80657	27.4762	64.5507	83.3757	0.784549	0.610493	25.1227	20.5847	14.4021	21.7951	33.5897	1.30357	2.59299	25.0702	-21.3912	13.0741	42.7556	49.786	1.92265	-1.51121	42.0277	2.50277	-41.9531	140.642	146.787	0.989002	0.655512	24.593	19.4957	14.991	28.4861	37.6334	1.25589	2.58591	23.0946	-19.6199	12.1829	37.2534	43.8313	1.91489	-1.51361	44.211	2.52696	-44.1388	146.754	153.269	-0.204453	0.04501900000000003	-0.4713409999999999	1.9754170000000002	0.31456799999999985	1.937478	0.047679999999999945	0.007079999999999753	-0.2668879999999999	1.9303980000000003	0.20935075727114053	2.030870419837268	1.962848447310184	0.04820278830109303	1.9487600270294958	-0.5190209999999998	1.982497	2.0493113851852773	98.2488742216032
-1.93624	-1.86153	37.3291	-10.7005	-35.7626	-126.702	139.542	-1.18302	-0.847313	23.2154	15.3686	-17.4	-34.334	41.7117	-1.78527	-2.52793	31.887	-26.0691	-18.3625	-92.3678	97.8298	-1.28582	1.28402	35.731	10.1071	34.2717	-59.6924	69.5693	-1.77357	-2.52904	35.303	-28.8843	-20.2977	-101.004	106.996	-1.20718	-0.90749	24.3826	15.013	-19.2126	-37.1227	44.414	-1.27482	1.2747	36.2114	10.566	34.6357	-59.723	69.8435	0.5905500000000001	1.6817270000000002	0.02415999999999996	0.060177000000000036	-0.011699999999999822	0.0011100000000001664	-0.57809	1.6204399999999999	-0.5663900000000002	1.62155	1.782401471338318	0.06484579345647644	0.011752535896562758	1.7204690760661756	1.717621039286606	0.60225	1.680617	1.7852670845531768	98.86314145782545
-0.869382	-2.46418	31.9358	-24.8844	-20.0167	-31.3965	63.4855	-0.347398	-1.32383	22.9324	5.60614	-22.2366	-8.12788	24.78	-0.702027	3.06891	30.5712	-30.4905	2.21991	-23.2686	38.7055	-1.23552	0.671252	32.0084	25.064	19.9082	-50.4052	59.7095	-0.392901	-1.44421	39.1334	4.94047	-38.8202	-15.7742	42.1929	-0.683075	-3.13572	37.9853	-37.9846	-0.222955	-28.0121	47.197	-1.23644	0.677842	33.5404	26.1255	21.0336	-52.8752	62.6159	0.045503000000000016	0.12037999999999993	0.335677	1.81189	-0.30912599999999996	1.7700653071795864	-0.01895199999999997	0.07855530717958636	0.290174	1.69151	0.12869291903208968	1.842722013877568	1.7968556078763713	0.08080912442341627	1.7162188177432387	0.35462899999999997	1.8904453071795864	1.9234201795443244	115.71562616611068
-0.903808	0.210636	30.3961	29.7243	6.35528	-31.3683	62.7148	0.0887117	0.882527	23.4392	14.8886	18.1032	2.08206	23.9963	-1.33461	-0.669763	18.9238	14.8357	-11.7479	-33.4503	38.7185	-0.963286	-2.70036	38.4177	-34.7383	-16.4065	-43.002	57.6636	-1.01668	-0.575339	37.192	31.2043	-20.2369	-44.6712	58.1271	0.0183989	1.09527	26.0975	11.9477	23.2019	0.480191	26.1019	-0.968803	-2.70173	38.0552	-34.4327	-16.2045	-42.912	57.3553	1.1053917	1.457866	0.07031280000000001	0.21274300000000002	-0.31793000000000005	0.09442399999999995	-1.3530089	1.7650329999999999	-1.0350789	1.670609	1.8295529739214687	0.22406131726123546	0.33165550903912333	2.223954715044398	1.9652793084206148	1.4233217	1.55229	2.106050546827139	110.48922697211668
-0.298558	-2.3881	50.2167	-36.6233	-34.3577	-15.2164	69.1158	1.59773	1.34145	3.6589	0.831815	3.56309	8.67057	10.5193	-0.434372	-2.35002	53.2999	-37.4551	-37.9208	-23.8869	58.5965	0.196787	0.0249698	27.9686	27.9599	0.698297	5.53946	28.5119	-0.416667	-2.35312	41.1119	-28.981	-29.1598	-17.63	44.7326	1.36682	1.38273	22.5337	4.2128	22.1364	41.326	47.0703	0.19891	0.0290772	28.0486	28.0368	0.815462	5.61601	28.6054	2.014397	2.588615307179586	0.23091000000000017	0.04127999999999998	-0.01770499999999997	0.0030999999999998806	-1.801192	2.550435307179586	-1.783487	2.547335307179586	3.2800494633729937	0.23457081340183839	0.017974343520696334	3.122340929010192	3.1096210454607993	2.032102	2.591715307179586	3.2933913784840354	116.57505109790026
-1.42741	2.0033	44.1991	-18.526	40.1291	-86.8058	107.3	-0.758024	1.22683	27.3364	9.21837	25.7352	-22.7639	35.8827	-1.46531	2.66302	31.256	-27.7444	14.3939	-64.0419	71.4171	-0.984973	-1.54364	32.633	0.886036	-32.621	-37.5979	49.7847	-1.44459	2.64713	34.8616	-30.6859	16.544	-69.7978	78.0196	-0.712108	1.22401	32.0189	10.8825	30.1128	-24.7774	40.4862	-0.980417	-1.54867	32.3282	0.715287	-32.3203	-37.0225	49.1505	0.686566	1.4203000000000001	-0.04591600000000007	0.0028200000000000447	-0.02071999999999985	0.015889999999999738	-0.7532019999999999	1.43901	-0.7324820000000001	1.4231200000000002	1.5775376262885143	0.04600251575729317	0.026111501297320792	1.6242115111351723	1.6005625307134992	0.7072859999999999	1.4361899999999999	1.6009044949327862	101.09791785318444
0.164501	1.46784	25.7731	2.6487	25.6366	4.25886	52.0381	-0.189732	2.24289	28.0624	-17.4723	21.9595	-5.35635	28.9531	0.454295	0.180756	20.4543	20.121	3.67714	9.61521	23.085	-1.78919	-1.5915	27.0406	-0.559861	-27.0348	-78.6542	83.1726	-0.203215	2.18705	24.0513	-13.9011	19.6271	-4.9213	24.5497	0.477491	0.257063	23.4692	22.698	5.96682	11.637	26.1958	-1.78428	-1.59299	27.607	-0.612655	-27.6002	-79.8857	84.5214	0.013482999999999995	0.05583999999999989	-0.667223	1.985827	0.65751	2.006294	-0.023195999999999994	0.07630699999999999	-0.680706	1.9299870000000001	0.0574447289923104	2.09492133638903	2.11128752531151	0.07975470309016264	2.046511783158113	-0.644027	2.062134	2.1603627960796308	113.45606334591191
